Folder,Count,Vendi (vgg19-gram),Dissimilarity (vgg19-gram),Std (vgg19-gram),Vendi (convnextv2-l),Dissimilarity (convnextv2-l),Std (convnextv2-l),Vendi (dinov2-l-fb),Dissimilarity (dinov2-l-fb),Std (dinov2-l-fb),Vendi (clip-L-14),Dissimilarity (clip-L-14),Std (clip-L-14)
Romanticism/viktor-vasnetsov,111,4.129961967468262,0.2384361028671264,2563788.0,18.978090286254883,0.6185144782066345,21.377758026123047,27.845420837402344,0.7091501951217651,38.18675231933594,11.296046257019045,0.4456414580345154,13.861786842346191
Romanticism/viktor-vasnetsov,100,4.132695198059082,0.241639494895935,2625504.5,18.25102996826172,0.6143487691879272,21.372053146362305,26.410301208496094,0.7069137692451477,38.133602142333984,10.972345352172852,0.4441878199577331,13.833431243896484
Romanticism/ivan-aivazovsky,577,5.003330230712891,0.2515543699264526,1160747.125,11.349329948425291,0.4499465823173523,17.993234634399414,30.86873817443848,0.6119920015335083,35.62207794189453,7.777626037597656,0.3300851583480835,11.987279891967772
Romanticism/ivan-aivazovsky,100,4.431262969970703,0.2566086053848266,1172828.5,9.547751426696776,0.4701980948448181,18.69426727294922,20.55321502685547,0.6276230216026306,36.17580795288086,6.478609085083008,0.3334692716598511,12.050878524780272
Romanticism/ivan-aivazovsky,500,4.93430233001709,0.2502936720848083,1158685.25,11.385937690734863,0.4524301886558532,18.09369468688965,29.715789794921875,0.6091950535774231,35.547637939453125,7.64985990524292,0.3280989527702331,11.952178955078123
Romanticism/edward-burne-jones,153,5.027153015136719,0.2769752740859985,3145069.25,16.215625762939453,0.5440076589584351,19.85100173950196,19.70287132263184,0.5656205415725708,34.253047943115234,10.714221954345703,0.4079902172088623,13.183752059936523
Romanticism/edward-burne-jones,100,4.703704357147217,0.2729349732398987,3152634.5,14.845321655273438,0.5443896055221558,20.044095993041992,15.90707778930664,0.5370610356330872,33.392189025878906,9.907943725585938,0.4106367826461792,13.277379035949709
Romanticism/joseph-wright,101,4.053561687469482,0.2585007548332214,1600986.5,15.67808723449707,0.6390424370765686,20.987661361694336,19.63965034484864,0.673534095287323,37.65925979614258,8.619704246520996,0.4144537448883056,13.405320167541504
Romanticism/joseph-wright,100,4.023064136505127,0.257077157497406,1602045.875,15.64808177947998,0.6358358860015869,21.00962257385254,19.493087768554688,0.6722766160964966,37.62834930419922,8.615923881530762,0.414772629737854,13.413877487182615
Romanticism/rudolf-von-alt,82,3.4522454738616943,0.2245550155639648,1982641.125,13.027377128601074,0.5770697593688965,20.402320861816406,41.16563034057617,0.8267791271209717,41.66245269775391,9.445858001708984,0.4250423908233642,13.523613929748535
Romanticism/thomas-cole,144,3.049909830093384,0.174833059310913,1289650.875,8.818857192993164,0.4090518951416015,17.229867935180664,23.50654983520508,0.609360933303833,35.89500427246094,6.251490116119385,0.3104379177093506,11.602675437927246
Romanticism/thomas-cole,100,3.059576749801636,0.1822435855865478,1304971.625,8.527093887329102,0.4173406958580017,17.350557327270508,21.378273010253903,0.6149024367332458,36.10218048095703,6.03938102722168,0.3128647208213806,11.652586936950684
Romanticism/caspar-david-friedrich,123,5.480478763580322,0.3046128153800964,1996902.625,17.754480361938477,0.6038859486579895,21.728759765625,41.19303131103516,0.7787553071975708,40.12701416015625,10.67203426361084,0.4249640703201294,13.596427917480469
Romanticism/caspar-david-friedrich,100,5.164882659912109,0.295609712600708,1831489.375,17.765565872192383,0.6154457330703735,22.00360870361328,37.54115295410156,0.7806633710861206,40.2198371887207,10.336788177490234,0.4271209239959717,13.638749122619627
Romanticism/edwin-henry-landseer,53,3.289154291152954,0.2134209871292114,2218359.0,19.63863945007324,0.7134114503860474,23.934383392333984,25.45734977722168,0.7583386301994324,39.65498733520508,8.991416931152344,0.4327463507652282,13.597583770751951
Romanticism/taras-shevchenko,65,3.4987080097198486,0.2483494281768798,1488382.875,13.905940055847168,0.6054859757423401,21.794410705566406,24.97694396972656,0.7392131686210632,39.12800979614258,11.302226066589355,0.4830362200736999,14.208868980407717
Romanticism/william-shayer,54,2.7684340476989746,0.1774624586105346,1584478.0,7.489457607269287,0.4179720282554626,17.520681381225586,12.570176124572754,0.5504529476165771,33.99996566772461,4.262984275817871,0.264581024646759,10.530683517456056
Romanticism/sir-lawrence-alma-tadema,198,3.556856870651245,0.196007490158081,2175062.25,18.739660263061523,0.5566903948783875,20.976638793945312,28.47781753540039,0.606555700302124,35.21982955932617,9.956815719604492,0.3850143551826477,12.60082721710205
Romanticism/sir-lawrence-alma-tadema,100,3.24638295173645,0.1883994340896606,2244278.0,16.01350975036621,0.5634574890136719,20.99451065063477,22.068233489990234,0.6096824407577515,35.360069274902344,9.088725090026855,0.395465612411499,12.79790496826172
Romanticism/camille-corot,66,3.3132243156433105,0.2177087664604187,1617076.125,11.095270156860352,0.5565075874328613,20.127429962158203,12.868855476379396,0.5700967907905579,34.600059509277344,7.66464900970459,0.3918020725250244,12.95185089111328
Romanticism/jan-matejko,226,3.6942155361175537,0.23698490858078,2436681.75,15.69863986968994,0.5576763153076172,19.994308471679688,19.91400146484375,0.582534909248352,34.6787223815918,11.53823471069336,0.4314281940460205,13.71540069580078
Romanticism/jan-matejko,100,3.5969388484954834,0.2412793040275573,2512065.5,12.86749267578125,0.5530259609222412,20.18002319335937,15.909460067749023,0.5828497409820557,34.80888366699219,9.659467697143556,0.4242280125617981,13.637100219726562
Romanticism/eugene-delacroix,155,5.108650207519531,0.2862764000892639,2251483.0,23.645002365112305,0.6521239280700684,22.155765533447266,28.60757637023925,0.669945240020752,37.13180160522461,12.944798469543455,0.4529346227645874,13.87248992919922
Romanticism/eugene-delacroix,100,5.025609970092773,0.2919091582298279,2366508.75,20.16033172607422,0.640694260597229,22.05705070495605,23.98006248474121,0.6689018607139587,37.212032318115234,11.4852294921875,0.4479092955589294,13.785435676574709
Romanticism/gustave-dore,753,2.7620623111724854,0.1581151485443115,2504705.75,18.40956687927246,0.5327898859977722,21.49837112426757,31.78852844238281,0.5769760608673096,34.3253173828125,10.104300498962402,0.3644768595695495,12.433956146240234
Romanticism/gustave-dore,100,2.5756735801696777,0.1612035632133484,2701416.5,12.211588859558104,0.5122723579406738,20.927276611328125,18.880481719970703,0.5806335210800171,34.60234069824219,7.294297218322754,0.3536399602890014,12.290131568908691
Romanticism/gustave-dore,500,2.764033794403076,0.1606652736663818,2525969.25,17.941179275512695,0.5328439474105835,21.51312065124512,29.46273422241211,0.5769546031951904,34.34646987915039,9.695040702819824,0.3620465993881225,12.390639305114746
Romanticism/john-constable,117,3.5018343925476074,0.2120649218559265,1377001.5,9.246707916259766,0.4474956393241882,19.4275131225586,22.895851135253903,0.6307840347290039,35.9601936340332,6.675387382507324,0.3320750594139099,12.1195707321167
Romanticism/john-constable,100,3.4569599628448486,0.2124758958816528,1382421.0,8.82391357421875,0.4435280561447143,19.2736759185791,22.12087821960449,0.6349336504936218,36.138797760009766,6.4709672927856445,0.3301185369491577,12.070592880249023
Romanticism/john-crome,56,2.8829991817474365,0.1878271698951721,1012457.125,6.657373428344727,0.4097900390625,18.40439224243164,13.749988555908203,0.5782252550125122,34.72840881347656,4.740296363830566,0.2846190929412842,11.077594757080078
Romanticism/karl-bryullov,169,4.236751079559326,0.249276578426361,1996400.25,18.443397521972656,0.6083921194076538,20.59249687194824,21.38478660583496,0.607549250125885,35.56499481201172,11.949435234069824,0.4487691521644592,13.930390357971191
Romanticism/karl-bryullov,100,3.8460404872894287,0.2388617396354675,1943397.25,16.677701950073242,0.6133778095245361,20.65532112121582,18.6018123626709,0.6120843887329102,35.7352180480957,10.895963668823242,0.4509487152099609,14.0042085647583
Romanticism/paul-cezanne,106,3.619954824447632,0.2125056982040405,1830276.375,18.77720069885254,0.6410986185073853,21.977373123168945,23.16274642944336,0.654786229133606,36.76911926269531,9.345375061035156,0.4062279462814331,13.18844223022461
Romanticism/paul-cezanne,100,3.610236883163452,0.2128462195396423,1819740.0,18.488317489624023,0.6401858329772949,21.933815002441406,22.59534072875977,0.6522009372711182,36.70413589477539,9.191905975341797,0.4053613543510437,13.17807388305664
Romanticism/cornelis-springer,71,2.2675986289978027,0.1307038068771362,2009061.625,5.216976642608643,0.3199602961540222,15.731091499328612,9.968756675720217,0.4719141125679016,31.47696876525879,3.3704259395599365,0.2037285566329956,9.300240516662598
Romanticism/orest-kiprensky,228,4.845857620239258,0.2758587598800659,2165262.75,17.261228561401367,0.5799857378005981,19.50637435913086,15.4259672164917,0.5398533940315247,33.47323989868164,10.081949234008787,0.4102809429168701,13.492987632751465
Romanticism/orest-kiprensky,100,4.579193115234375,0.2783021926879883,2147915.5,14.34201717376709,0.5765867233276367,19.463008880615234,12.043877601623535,0.519990086555481,32.99970245361328,8.946273803710938,0.4184080362319946,13.688309669494627
Romanticism/john-atkinson-grimshaw,103,3.7667770385742174,0.2392674088478088,1661838.625,10.548559188842772,0.505987286567688,20.860254287719727,30.03108787536621,0.7332245111465454,38.95153427124024,7.393137454986572,0.3663312792778015,12.501495361328123
Romanticism/john-atkinson-grimshaw,100,3.757710456848145,0.2399752736091613,1666129.125,10.47513198852539,0.5065630674362183,20.85950469970703,29.913572311401367,0.7357635498046875,39.01847839355469,7.306650638580322,0.3645089268684387,12.476446151733398
Romanticism/george-stubbs,73,3.734400749206543,0.2271125316619873,1821943.75,16.534820556640625,0.6355506181716919,20.14046096801757,20.98073959350586,0.7008651494979858,38.200382232666016,7.151434898376465,0.3786384463310241,12.860848426818848
Romanticism/francisco-goya,375,4.667291641235352,0.2780470848083496,2230826.75,28.938373565673828,0.6512527465820312,22.31999588012696,33.0040168762207,0.6276575922966003,35.77450942993164,14.605420112609863,0.4641895890235901,14.019234657287598
Romanticism/francisco-goya,100,4.083131313323975,0.2714857459068298,2154167.75,20.80038452148437,0.6418848633766174,22.265230178833008,21.32710838317871,0.6169046759605408,35.657447814941406,11.333836555480955,0.4578953981399536,13.920044898986816
Romanticism/john-william-waterhouse,107,3.145437479019165,0.1846160888671875,2087327.375,16.037857055664062,0.5489102602005005,20.624134063720703,18.723386764526367,0.5551218390464783,33.825035095214844,8.224969863891602,0.3692734837532043,12.41162395477295
Romanticism/john-william-waterhouse,100,3.0771420001983643,0.1808350682258606,2071447.5,15.520426750183104,0.5436983108520508,20.500619888305664,18.1545639038086,0.5533407926559448,33.797706604003906,8.115584373474121,0.3693164587020874,12.420473098754885
Romanticism/dante-gabriel-rossetti,188,5.167523384094238,0.2925959825515747,2778179.75,17.59528923034668,0.5627127885818481,20.127498626708984,13.89218521118164,0.4813684225082397,31.72480201721192,10.81004238128662,0.4146152138710022,13.203641891479492
Romanticism/dante-gabriel-rossetti,100,4.924551963806152,0.2953218817710876,2858313.25,15.33700466156006,0.5673826336860657,20.23797607421875,11.099117279052734,0.4621517658233642,31.19762420654297,9.475078582763672,0.4144028425216675,13.26058292388916
Romanticism/alfred-stevens,62,3.2009496688842773,0.1974380612373352,1792320.625,10.68270492553711,0.5035015344619751,18.23324584960937,11.150193214416504,0.4963315725326538,32.3868293762207,6.91954231262207,0.3533532619476318,12.19130802154541
Romanticism/theodore-gericault,95,3.792925119400024,0.2302848696708679,1953373.375,18.73690795898437,0.6319547891616821,20.851945877075195,23.272048950195312,0.7087632417678833,38.48226547241211,10.410113334655762,0.4469528794288635,13.835530281066896
Romanticism/karl-bodmer,104,4.140291690826416,0.2646305561065674,2604748.75,16.877880096435547,0.6425568461418152,21.73453712463379,24.236309051513672,0.704049289226532,38.03723907470703,9.813068389892578,0.4374024271965027,13.554588317871094
Romanticism/karl-bodmer,100,4.156578063964844,0.2669104933738708,2633263.0,16.62532615661621,0.6418604254722595,21.76058578491211,23.90938186645508,0.7040700912475586,38.05590057373047,9.901496887207031,0.4409770369529724,13.600669860839844
Romanticism/francesco-hayez,73,3.4898781776428223,0.2381271719932556,2446790.0,12.27992820739746,0.5741113424301147,19.614463806152344,14.619609832763672,0.6062647104263306,35.733333587646484,9.47708797454834,0.4546070694923401,14.080409049987791
Romanticism,100,5.227417469024658,0.2933099865913391,2343475.25,24.496055603027344,0.6985071301460266,22.988037109375,31.08506393432617,0.7466942071914673,39.48167419433594,15.17984104156494,0.5138646364212036,14.917505264282228
Romanticism,500,6.112101078033447,0.3017614483833313,2376628.5,36.87017059326172,0.7017694711685181,22.661434173583984,63.47639846801758,0.7485209703445435,39.27842330932617,22.15466690063477,0.5266525149345398,14.98644733428955
Early_Renaissance/domenico-ghirlandaio,108,3.8038132190704346,0.2318564057350158,3097720.25,9.755840301513672,0.4700603485107422,17.0346622467041,11.582025527954102,0.4879574775695801,32.04026794433594,7.580249309539795,0.3601827621459961,12.616776466369627
Early_Renaissance/domenico-ghirlandaio,100,3.775477886199951,0.2313858866691589,3086279.25,9.735599517822266,0.478381872177124,17.070106506347656,11.107922554016112,0.4821354746818542,31.86338806152344,7.501048564910889,0.3613018989562988,12.643452644348145
Early_Renaissance/fra-angelico,167,3.651026964187622,0.2088875770568847,3373491.75,9.628877639770508,0.4401506781578064,16.383808135986328,10.483006477355955,0.4230265021324157,29.76399612426757,6.927277565002441,0.3292688727378845,12.088163375854492
Early_Renaissance/fra-angelico,100,3.563291311264038,0.2154892086982727,3343399.0,8.636879920959473,0.4322177767753601,16.44142723083496,9.339510917663574,0.4197523593902588,29.685596466064453,6.571234226226807,0.3326621055603027,12.179034233093262
Early_Renaissance/andrea-mantegna,77,3.7908544540405273,0.2538292407989502,3490663.5,11.439892768859863,0.5166662931442261,18.99188804626465,12.983635902404783,0.5328999161720276,33.24336242675781,7.855148315429687,0.3874362111091614,13.040417671203612
Early_Renaissance/giovanni-bellini,57,2.86796236038208,0.1798233985900879,2534855.75,8.233305931091309,0.4583167433738708,17.323410034179688,8.570151329040527,0.4755542278289795,31.54292106628418,5.398658752441406,0.3270596265792846,12.120654106140137
Early_Renaissance/paolo-uccello,70,4.886797428131104,0.3031774163246155,3078222.25,15.381298065185549,0.6028695106506348,21.564393997192383,20.114368438720703,0.6645749807357788,37.17069625854492,9.770451545715332,0.4414659142494201,14.147680282592772
Early_Renaissance/carlo-crivelli,90,3.0642788410186768,0.1845096349716186,3042072.5,8.013843536376953,0.4101594090461731,16.485288619995117,10.032939910888672,0.443346619606018,30.24775123596192,6.7072834968566895,0.3413531184196472,12.085899353027344
Early_Renaissance/filippo-lippi,97,3.270136833190918,0.1956560015678405,2726031.75,8.001754760742188,0.399739146232605,16.16816520690918,8.420621871948242,0.3976268768310547,28.824939727783203,6.136938571929932,0.3186923861503601,11.850971221923828
Early_Renaissance/piero-della-francesca,88,3.2016096115112305,0.1947572827339172,2404888.5,10.313787460327148,0.4747949242591858,18.524995803833008,15.186704635620115,0.560093879699707,33.911399841308594,7.064605236053467,0.3494510054588318,12.537755966186523
Early_Renaissance/sandro-botticelli,129,3.97110652923584,0.2341346144676208,2702875.5,12.618318557739258,0.5018783807754517,19.033676147460938,13.999470710754396,0.508859395980835,32.51942443847656,7.924212455749512,0.3652902245521545,12.82399082183838
Early_Renaissance/sandro-botticelli,100,3.828813076019287,0.2317923903465271,2784007.5,11.748825073242188,0.4986364245414734,19.05450820922852,13.35382080078125,0.5145949125289917,32.684322357177734,7.681986808776855,0.3690440654754638,12.907506942749023
Early_Renaissance/benozzo-gozzoli,145,3.3385214805603027,0.1967272758483886,3197223.75,9.958415985107422,0.4596083760261535,17.457178115844727,14.105317115783691,0.5286777019500732,33.084808349609375,6.843052387237549,0.3287889361381531,11.953144073486328
Early_Renaissance/benozzo-gozzoli,100,3.343246459960937,0.2040761709213256,3309379.75,9.46828842163086,0.4640143513679504,17.552921295166016,13.492918014526367,0.5419725775718689,33.5031623840332,6.356667518615723,0.3235944509506225,11.892045021057127
Early_Renaissance/pietro-perugino,55,3.522109270095825,0.2294308543205261,3092071.25,8.771855354309082,0.462648332118988,17.559646606445312,9.64473819732666,0.4742910265922546,31.63788414001465,6.7429518699646,0.3681758046150207,12.820938110351562
Early_Renaissance,100,4.111262321472168,0.2469961643218994,3072835.75,13.62465763092041,0.5326346755027771,18.758020401000977,17.44099998474121,0.5864913463592529,34.978248596191406,9.55140495300293,0.4106370210647583,13.451248168945312
Early_Renaissance,500,5.080121994018555,0.2583557367324829,3067832.5,17.85405731201172,0.5327296853065491,18.83159065246582,23.03437614440918,0.5480713844299316,33.680885314941406,11.822619438171388,0.4028481245040893,13.294407844543455
Art_Nouveau_Modern/gustav-klimt,97,5.774406909942627,0.3380202651023865,4765217.5,25.01721572875977,0.7053098678588867,23.64144897460937,33.24365997314453,0.7609914541244507,39.0762825012207,9.403636932373049,0.4150106310844421,13.583976745605469
Art_Nouveau_Modern/sergey-solomko,136,3.876775741577149,0.2225608825683593,2228666.75,21.03980827331543,0.6051483154296875,21.48912239074707,25.1964168548584,0.6220991611480713,35.63127899169922,12.234210968017578,0.4353347420692444,13.481874465942385
Art_Nouveau_Modern/sergey-solomko,100,3.737503051757813,0.2218577265739441,2253496.75,19.505491256713867,0.6086173057556152,21.47484397888184,22.802772521972656,0.6254570484161377,35.73045349121094,11.1663818359375,0.4313685894012451,13.42026710510254
Art_Nouveau_Modern/nicholas-roerich,545,6.694643974304199,0.3141996264457702,3553876.25,37.616546630859375,0.7090944647789001,24.006481170654297,81.49015045166016,0.7741987705230713,39.53497314453125,15.74154281616211,0.4491060376167297,13.957616806030272
Art_Nouveau_Modern/nicholas-roerich,100,5.620860576629639,0.3124224543571472,3435095.5,24.18074989318848,0.699905514717102,23.738086700439453,35.398738861083984,0.7481181621551514,39.0336799621582,11.421390533447266,0.446021020412445,13.998303413391112
Art_Nouveau_Modern/nicholas-roerich,500,6.605836391448975,0.3133233189582824,3504606.25,37.32429885864258,0.7103046774864197,24.057025909423828,79.32972717285156,0.7716457843780518,39.44633865356445,15.566070556640623,0.4487559795379638,13.955907821655272
Art_Nouveau_Modern/koloman-moser,169,7.096975326538086,0.3460552096366882,4384398.0,33.375946044921875,0.7041771411895752,23.04965209960937,56.51827239990234,0.794105052947998,40.08365631103516,23.326248168945312,0.5685344934463501,15.372966766357422
Art_Nouveau_Modern/koloman-moser,100,6.282465934753418,0.335300087928772,3944859.5,26.078649520874023,0.6846914291381836,22.649457931518555,44.45744705200195,0.7968171834945679,40.13640975952149,18.97461128234864,0.560742974281311,15.33646297454834
Art_Nouveau_Modern/edmund-dulac,96,3.485048532485962,0.2078803181648254,2375123.25,16.745132446289062,0.5687445402145386,21.254568099975582,32.0833625793457,0.6981406211853027,37.48237228393555,7.145974159240723,0.3398464322090149,11.979308128356934
Art_Nouveau_Modern/aubrey-beardsley,240,3.435590505599976,0.2032802104949951,5559441.5,20.15866470336914,0.5615650415420532,20.98694229125977,35.374168395996094,0.6368668079376221,35.55698013305664,13.50961208343506,0.4324119091033935,13.471031188964844
Art_Nouveau_Modern/aubrey-beardsley,100,3.160090684890747,0.1988202333450317,5617852.5,15.487594604492188,0.5497970581054688,20.936857223510746,23.25843811035156,0.6161966323852539,34.983890533447266,10.62601089477539,0.4245023727416992,13.41173267364502
Art_Nouveau_Modern/alphonse-mucha,117,3.931729078292847,0.2365880608558654,4840155.0,14.673613548278809,0.5375781059265137,19.94591522216797,23.362586975097656,0.6090924739837646,35.325252532958984,8.607890129089355,0.3745495676994324,12.820862770080566
Art_Nouveau_Modern/alphonse-mucha,100,3.867226839065552,0.2366018891334533,4918656.0,13.27117919921875,0.5271955728530884,19.701335906982425,21.80278968811035,0.6072407960891724,35.26270294189453,8.495210647583008,0.379752516746521,12.909517288208008
