Folder,Style Loss (in),Style Loss (out),Style Loss (trigger)
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000030/style/pencil_drawing,364.5552062988281,331.98114013671875,437.2660217285156
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000030/style/ghibi,1366.7542724609375,1073.45068359375,952.7108154296876
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/felix_vallotton_stroke,2189.181884765625,2492.248046875,2117.6103515625
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/ghibi_alter,1457.736328125,747.198974609375,607.636474609375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/ukiyo_e,934.8544311523438,708.54052734375,658.044189453125
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/impressionism,379.8340759277344,513.8529052734375,344.8020935058594
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/vladimir_borovikovsky,970.5602416992188,548.1102905273438,1409.6986083984375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/pencil_drawing,216.46383666992188,369.3295593261719,422.4765930175781
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-a-000010/style/ghibi,1269.47119140625,1066.0274658203125,1987.177978515625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/felix_vallotton_stroke,1746.8685302734375,2473.71044921875,1985.46142578125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/ghibi_alter,1195.2481689453125,604.0089721679688,449.7921752929688
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/ukiyo_e,1398.967529296875,974.971435546875,895.51708984375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/impressionism,496.3428955078125,524.9002685546875,410.64556884765625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/vladimir_borovikovsky,1236.1368408203125,592.2334594726562,1769.2091064453125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/pencil_drawing,236.9794769287109,316.1566467285156,289.4600830078125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c-000010/style/ghibi,1079.902099609375,1005.806640625,1176.918212890625
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/felix_vallotton_stroke,2108.376220703125,2771.25048828125,2027.798583984375
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/ghibi_alter,1614.7261962890625,1045.8175048828125,2644.90966796875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/ukiyo_e,1305.0460205078125,975.665283203125,859.4576416015625
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/impressionism,585.826416015625,1019.1622314453124,1240.81201171875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/vladimir_borovikovsky,1200.77587890625,819.8155517578125,2755.16357421875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/pencil_drawing,270.9185485839844,653.311767578125,1924.748779296875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-a-000030/style/ghibi,1533.488037109375,1054.66015625,2635.203125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/felix_vallotton_stroke,2125.5009765625,2843.200927734375,2111.35595703125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/ghibi_alter,1335.0987548828125,750.796875,653.3182983398438
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/ukiyo_e,1526.604248046875,1074.828857421875,910.8717651367188
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/impressionism,534.9365234375,663.515625,817.3036499023438
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/vladimir_borovikovsky,1317.2889404296875,766.2869873046875,2408.82958984375
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/pencil_drawing,258.770751953125,377.3759765625,398.84759521484375
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c-000010/style/ghibi,945.6388549804688,969.5478515625,1078.751953125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/felix_vallotton_stroke,2171.87744140625,2585.849609375,2558.912841796875
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/ghibi_alter,897.26953125,579.8890380859375,356.3436889648437
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/ukiyo_e,916.7244873046876,819.861572265625,802.0670166015625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/impressionism,434.4002075195313,509.8962707519531,491.5848388671875
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/vladimir_borovikovsky,1057.243896484375,591.0645751953125,1491.734619140625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/pencil_drawing,242.8900909423828,320.84375,359.9965515136719
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000010/style/ghibi,916.8145751953124,999.7701416015624,930.2406005859376
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/felix_vallotton_stroke,1656.7406005859375,2279.586669921875,1615.264892578125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/ghibi_alter,1173.7359619140625,309.0904541015625,437.65533447265625
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/ukiyo_e,2532.021240234375,1658.4755859375,2446.3251953125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/impressionism,471.0844421386719,385.3843994140625,577.526611328125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/vladimir_borovikovsky,1083.085693359375,583.6485595703125,1500.17236328125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/pencil_drawing,479.3991088867188,354.383056640625,471.4868774414063
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-c-000010/style/ghibi,1147.8092041015625,956.86083984375,1233.4510498046875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/felix_vallotton_stroke,2402.58642578125,2620.993896484375,2200.6162109375
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/ghibi_alter,1723.900390625,848.9722900390625,3001.4189453125
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/ukiyo_e,2046.779052734375,1466.015869140625,1219.036865234375
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/impressionism,552.9337158203125,775.3211669921875,509.48681640625
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/vladimir_borovikovsky,1208.6541748046875,721.0362548828125,2149.925537109375
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/pencil_drawing,343.94097900390625,546.4052734375,773.240478515625
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-b/style/ghibi,1662.406982421875,1109.9287109375,2549.91064453125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/felix_vallotton_stroke,1787.926025390625,2261.52587890625,1521.2637939453125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/ghibi_alter,1135.995361328125,473.71722412109375,351.85894775390625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/ukiyo_e,2320.726318359375,1474.6097412109375,1619.484130859375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/impressionism,642.6155395507812,542.942138671875,469.80218505859375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/vladimir_borovikovsky,1202.3194580078125,552.5396728515625,1543.1624755859375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/pencil_drawing,384.3470153808594,330.028564453125,393.5960083007813
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-a-000030/style/ghibi,1588.3675537109375,1220.143310546875,2808.7236328125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/felix_vallotton_stroke,1457.012451171875,2373.263671875,1334.4658203125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/ghibi_alter,1034.3486328125,439.3009948730469,336.3365478515625
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/ukiyo_e,2974.6962890625,1533.462158203125,1612.4476318359375
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/impressionism,676.3475341796875,589.6687622070312,697.72314453125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/vladimir_borovikovsky,1175.3826904296875,557.4246826171875,1847.4010009765625
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/pencil_drawing,657.6549072265625,407.2005920410156,826.3251953125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-c/style/ghibi,1751.849609375,1154.67529296875,1183.068359375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/felix_vallotton_stroke,1646.773193359375,2316.273681640625,1528.187744140625
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/ghibi_alter,1163.35107421875,573.452880859375,362.9239501953125
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/ukiyo_e,2102.646484375,1335.572021484375,1398.709228515625
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/impressionism,531.5068359375,650.4337158203125,578.9292602539062
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/vladimir_borovikovsky,1227.416015625,638.2997436523438,1866.1143798828125
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/pencil_drawing,314.1419372558594,336.22674560546875,374.1117248535156
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b/style/ghibi,1395.130126953125,1045.3642578125,2006.393310546875
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/felix_vallotton_stroke,2227.00244140625,2358.949462890625,2129.7392578125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/ghibi_alter,1771.074462890625,610.2507934570312,855.4566040039062
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/ukiyo_e,1164.880615234375,887.1500244140625,882.923583984375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/impressionism,439.12835693359375,451.2279052734375,294.89825439453125
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/vladimir_borovikovsky,1232.829833984375,582.15234375,2214.79833984375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/pencil_drawing,232.1370391845703,274.2481384277344,165.8373565673828
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-b-000010/style/ghibi,1579.991455078125,998.4681396484376,1633.6953125
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/felix_vallotton_stroke,2390.27783203125,2924.50732421875,2145.716064453125
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/ghibi_alter,1488.681396484375,914.744384765625,1232.5933837890625
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/ukiyo_e,1404.0526123046875,958.490966796875,797.93505859375
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/impressionism,556.9656982421875,839.1998291015625,478.25830078125
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/vladimir_borovikovsky,1483.677734375,804.9906616210938,2997.37060546875
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/pencil_drawing,281.05670166015625,484.3139343261719,2405.1220703125
ddim-v1-5-pruned-emaonly-exp-1033-sd15-nt-attnonly-c-000030/style/ghibi,1664.3704833984375,1072.276611328125,3373.05029296875
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/felix_vallotton_stroke,1337.493408203125,1974.2574462890625,1358.58056640625
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/ghibi_alter,1089.752685546875,561.8363037109375,337.5773010253906
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/ukiyo_e,1413.65869140625,1078.218017578125,944.2545166015624
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/impressionism,496.5236511230469,650.1318359375,476.80377197265625
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/vladimir_borovikovsky,1073.15625,562.5447998046875,1390.8021240234375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/pencil_drawing,321.1347045898437,403.4940185546875,468.9071044921875
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-b-000030/style/ghibi,1171.1083984375,1022.24462890625,1300.84521484375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/felix_vallotton_stroke,1676.36962890625,2116.97900390625,1260.9996337890625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/ghibi_alter,1334.2664794921875,446.4657897949219,409.7877807617188
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/ukiyo_e,2169.1064453125,1258.8623046875,1315.171630859375
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/impressionism,747.5689086914062,647.601806640625,738.5992431640625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/vladimir_borovikovsky,1075.77978515625,619.577880859375,2006.9722900390625
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/pencil_drawing,497.1140747070313,350.0885925292969,403.1838989257813
ddim-v1-5-pruned-emaonly-exp-1032-sd15-nt-full-c/style/ghibi,1486.470703125,1165.780029296875,2081.3818359375
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/felix_vallotton_stroke,1426.29345703125,2083.8173828125,1171.735595703125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/ghibi_alter,1538.49072265625,492.0929260253906,601.7969970703125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/ukiyo_e,2561.819091796875,1338.975341796875,1464.99169921875
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/impressionism,640.41796875,558.3658447265625,699.2981567382812
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/vladimir_borovikovsky,1233.06640625,601.9652709960938,1515.4630126953125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/pencil_drawing,481.8341674804688,341.73358154296875,488.8235473632813
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b/style/ghibi,1799.956298828125,1095.752685546875,1859.4283447265625
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/felix_vallotton_stroke,1584.555419921875,2309.618408203125,1537.3052978515625
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/ghibi_alter,1345.149169921875,612.6463623046875,622.8571166992188
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/ukiyo_e,1234.522705078125,1004.7371826171876,959.5687255859376
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/impressionism,421.7589111328125,585.5250244140625,499.4930114746094
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/vladimir_borovikovsky,844.9122924804688,565.3226318359375,1225.9056396484375
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/pencil_drawing,296.6198425292969,364.9677734375,441.4210205078125
ddim-v1-5-pruned-emaonly-exp-1031-sd15-nt-b-000010/style/ghibi,1103.765625,980.9609375,1232.61865234375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/felix_vallotton_stroke,1967.5628662109373,2348.713623046875,1572.5772705078125
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/ghibi_alter,1283.927490234375,706.5869140625,627.987060546875
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/ukiyo_e,1640.9404296875,1267.6676025390625,1186.823974609375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/impressionism,411.859619140625,543.8458251953125,347.5343017578125
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/vladimir_borovikovsky,1268.2938232421875,610.62646484375,1839.51318359375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/pencil_drawing,252.72740173339844,355.9747314453125,471.075927734375
ddim-v1-5-pruned-emaonly-exp-1035-sd15-nt-lr5e-7-c-000030/style/ghibi,1300.3631591796875,993.239013671875,2151.248291015625
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/felix_vallotton_stroke,1423.1025390625,1970.9339599609373,1143.1376953125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/ghibi_alter,728.575439453125,288.3612060546875,257.1830749511719
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/ukiyo_e,2462.88623046875,1134.5662841796875,1412.6026611328125
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/impressionism,1391.7235107421875,809.0408325195312,1359.91650390625
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/vladimir_borovikovsky,1640.52734375,628.5702514648438,2288.16015625
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/pencil_drawing,1010.9873046875,366.6882629394531,951.8987426757812
ddim-v1-5-pruned-emaonly-exp-1034-sd15-nt-lr5e-6-b/style/ghibi,1931.802734375,991.2830810546876,2087.323486328125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/felix_vallotton_stroke,1433.4056396484375,2209.72705078125,1090.99951171875
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/ghibi_alter,768.7750244140625,407.7390747070313,240.5171813964844
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/ukiyo_e,2394.42578125,1240.92041015625,1507.418212890625
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/impressionism,1125.7392578125,832.0963134765625,1740.7703857421875
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/vladimir_borovikovsky,1561.181396484375,804.583251953125,2055.901611328125
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/pencil_drawing,629.4348754882812,455.1764221191406,826.8782348632812
ddim-v1-5-pruned-emaonly-exp-1028-sd15-lokrf8-lr1e-4-a/style/ghibi,1330.640380859375,1116.2918701171875,954.1260375976562
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/felix_vallotton_stroke,1755.705322265625,2048.956298828125,1814.58837890625
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/ghibi_alter,1919.87109375,806.195068359375,412.0045166015625
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/ukiyo_e,1783.1015625,1183.0908203125,1582.922119140625
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/impressionism,838.6060791015625,669.4114379882812,713.0375366210938
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/vladimir_borovikovsky,1861.2818603515625,1123.759765625,1249.8084716796875
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/pencil_drawing,688.2711181640625,429.3382568359375,328.2533264160156
ddim-v1-5-pruned-emaonly-exp-1016-sd15-loha4a2-lr1e-3-a-000010/style/ghibi,1478.518798828125,1167.922607421875,4039.4609375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/felix_vallotton_stroke,1627.988525390625,2301.638671875,1553.6905517578125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/ghibi_alter,1142.91796875,467.850830078125,378.966552734375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/ukiyo_e,2602.82080078125,1974.2943115234373,1873.917724609375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/impressionism,1085.5843505859375,1030.3896484375,1805.0274658203125
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/vladimir_borovikovsky,2363.7734375,1538.36572265625,1399.6961669921875
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/pencil_drawing,998.1104736328124,738.094970703125,1204.30615234375
ddim-v1-5-pruned-emaonly-exp-1021-sd15-lokrf8-a-000030/style/ghibi,1791.43310546875,1185.703369140625,1064.28271484375
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/felix_vallotton_stroke,1823.109619140625,2700.070556640625,2476.6435546875
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/ghibi_alter,1417.30908203125,841.1602783203125,535.1402587890625
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/ukiyo_e,803.1441650390625,728.6754150390625,767.266845703125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/impressionism,527.0284423828125,481.052978515625,538.315673828125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/vladimir_borovikovsky,1184.2568359375,752.2814331054688,1220.337890625
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/pencil_drawing,251.3173828125,316.06182861328125,232.5914001464844
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-a-000010/style/ghibi,984.3194580078124,1007.4833374023438,1057.3614501953125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/felix_vallotton_stroke,2156.36328125,2287.20556640625,1889.28125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/ghibi_alter,1408.8563232421875,779.572021484375,558.1626586914062
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/ukiyo_e,2592.14013671875,2009.655029296875,2319.194580078125
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/impressionism,704.84130859375,691.466796875,869.4769287109375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/vladimir_borovikovsky,1696.747314453125,1097.018798828125,2455.96484375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/pencil_drawing,507.679443359375,527.8995971679688,575.3031005859375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a-000010/style/ghibi,1745.7119140625,1935.880126953125,2129.97705078125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/felix_vallotton_stroke,1408.431884765625,2381.156005859375,1371.0009765625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/ghibi_alter,1595.97412109375,564.195068359375,494.29693603515625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/ukiyo_e,1650.11181640625,1009.7114868164062,1072.29052734375
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/impressionism,684.58349609375,815.5095825195312,641.4901123046875
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/vladimir_borovikovsky,1196.92333984375,945.8075561523438,1463.7529296875
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/pencil_drawing,496.6988830566406,387.9752197265625,444.4757080078125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-a-000030/style/ghibi,1730.1600341796875,1530.2940673828125,3083.85205078125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/felix_vallotton_stroke,1908.350341796875,2188.3974609375,1877.365234375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/ghibi_alter,1997.556640625,792.5962524414062,1303.158447265625
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/ukiyo_e,2729.734375,1388.26123046875,1534.2576904296875
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/impressionism,636.401611328125,759.218994140625,484.8337097167969
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/vladimir_borovikovsky,1142.81494140625,576.053466796875,1495.654052734375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/pencil_drawing,277.1868896484375,301.9644775390625,300.41802978515625
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000030/style/ghibi,1483.5994873046875,1185.009033203125,1757.8466796875
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/felix_vallotton_stroke,1858.8057861328125,2661.02734375,2068.407958984375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/ghibi_alter,2540.027099609375,1159.524169921875,1773.7666015625
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/ukiyo_e,1151.372314453125,822.2833251953125,790.6423950195312
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/impressionism,465.8727416992188,693.5465087890625,376.774169921875
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/vladimir_borovikovsky,1377.75732421875,654.02685546875,1933.2940673828125
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/pencil_drawing,315.89892578125,528.672607421875,752.583984375
ddim-v1-5-pruned-emaonly-exp-1018-sd15-loha4a2-lr1e-4-b-000010/style/ghibi,1562.5201416015625,1170.689697265625,3040.39794921875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/felix_vallotton_stroke,1524.607666015625,2272.81787109375,1108.072265625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/ghibi_alter,1274.252685546875,1266.22509765625,1304.0654296875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/ukiyo_e,1993.99365234375,1713.198974609375,1617.376708984375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style/impressionism,796.52685546875,988.8685302734376,806.1726684570312
