Folder,Count,Vendi (vgg19-gram),Dissimilarity (vgg19-gram),Std (vgg19-gram),Vendi (convnextv2-l),Dissimilarity (convnextv2-l),Std (convnextv2-l),Vendi (dinov2-l-fb),Dissimilarity (dinov2-l-fb),Std (dinov2-l-fb),Vendi (clip-L-14),Dissimilarity (clip-L-14),Std (clip-L-14),Vendi (vgg19-gram-resize),Dissimilarity (vgg19-gram-resize),Std (vgg19-gram-resize),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize)
Contemporary_Realism/jamie-wyeth,100,4.90818977355957,0.2735670208930969,2316201.0,35.7105827331543,0.7867039442062378,23.6622371673584,58.42374420166016,0.8741047382354736,42.62438201904297,13.628582954406738,0.4761267900466919,14.281695365905762,4.597842693328857,0.2620656490325928,2781448.0,36.282196044921875,0.7902767658233643,23.567752838134766,59.43570327758789,0.8693830370903015,42.39193344116211,13.356955528259277,0.4705107808113098,14.15625
Contemporary_Realism,481,8.820673942565918,0.404727578163147,3260224.75,69.50997924804688,0.8347856998443604,25.216426849365234,142.85330200195312,0.8795966506004333,42.24927520751953,24.236297607421875,0.5334304571151733,15.094278335571287,8.297426223754883,0.396945595741272,3866421.5,70.17845916748047,0.8320271968841553,25.174551010131836,138.90196228027344,0.873694896697998,42.01980972290039,24.80465316772461,0.5402438044548035,inf
Contemporary_Realism,100,6.756330490112305,0.3865659236907959,3186033.5,40.2464714050293,0.8364123702049255,25.742374420166016,55.71112060546875,0.8646901845932007,41.95255661010742,15.648391723632812,0.5254754424095154,15.11717128753662,7.0059814453125,0.3887938857078552,3933299.25,38.36561965942383,0.8150651454925537,24.891006469726562,54.88517761230469,0.8585686087608337,41.98575210571289,17.338775634765625,0.5410246849060059,15.234375
Cubism/pablo-picasso,203,4.464984893798828,0.2452235221862793,4412770.5,28.10209274291992,0.6469244360923767,22.93044090270996,31.84896850585937,0.6464248895645142,35.21428298950195,7.473488330841064,0.3244138360023498,11.87844467163086,4.105581283569336,0.2304273843765258,5363355.0,27.259374618530273,0.6435704231262207,22.656185150146484,30.61424446105957,0.6349667310714722,34.80558776855469,8.036295890808105,0.3372441530227661,11.9921875
Cubism/pablo-picasso,100,4.184582710266113,0.2476435303688049,4370163.0,23.56778335571289,0.6604113578796387,23.44351959228516,23.07494163513184,0.6348153352737427,35.07522964477539,6.704878330230713,0.3239080905914306,11.88481903076172,3.682523488998413,0.2208773493766784,5634182.0,22.033206939697266,0.6455989480018616,22.5191650390625,22.492223739624023,0.6273006200790405,34.72726821899414,7.158157825469971,0.33721405267715454,12.0546875
Cubism/pyotr-konchalovsky,88,3.278218030929565,0.2185738086700439,2653300.5,18.699207305908203,0.6932246685028076,23.34976577758789,27.623027801513672,0.7376716136932373,38.80607604980469,7.5492353439331055,0.3737273812294006,12.751728057861328,3.0918993949890137,0.2071139812469482,2963957.25,18.60324478149414,0.6919668316841125,23.146989822387695,27.52874755859375,0.735397219657898,38.69968795776367,7.683835506439209,0.38002878427505493,12.7109375
Cubism/georges-braque,80,3.247239828109741,0.1974897384643554,3108488.0,19.328712463378903,0.6240459680557251,23.85058784484864,24.668174743652344,0.6549009084701538,34.99034118652344,6.015320301055908,0.3155375719070434,11.665492057800291,3.04463267326355,0.1854426264762878,4078125.25,18.648530960083008,0.6219326257705688,23.828399658203125,23.89171028137207,0.6463223695755005,34.556480407714844,6.708961009979248,0.3380082845687866,11.984375
Cubism/fernand-leger,141,3.981006145477295,0.2410550713539123,5632119.0,17.320037841796875,0.5597717761993408,21.254684448242188,27.526018142700195,0.6461573839187622,35.39934158325195,7.230560779571533,0.3492999076843261,12.098764419555664,3.689306497573853,0.2262485027313232,6585077.0,16.930009841918945,0.5551643371582031,20.932209014892578,27.15347671508789,0.6416836380958557,35.23507308959961,7.928989887237549,0.36883533000946045,12.3125
Cubism/fernand-leger,100,3.815140724182129,0.2390190958976745,5756936.0,15.144426345825195,0.5502433776855469,21.21194267272949,23.89643859863281,0.6458864212036133,35.40092849731445,6.685831546783447,0.3456270694732666,12.046144485473633,3.626097440719605,0.2270634174346923,6678046.5,15.685774803161621,0.557820200920105,20.91684341430664,24.846248626708984,0.6516221761703491,35.557655334472656,7.3734588623046875,0.3663078546524048,12.3046875
Cubism/louis-marcoussis,52,3.2777342796325684,0.2099758982658386,3117841.25,14.753033638000488,0.5812487006187439,23.20561790466309,16.883703231811523,0.6031663417816162,33.45127487182617,5.297793388366699,0.3001171946525574,11.28562068939209,2.921670913696289,0.1855982542037964,4253850.0,13.42407512664795,0.5548728704452515,22.65003776550293,15.769938468933105,0.5808340311050415,32.809627532958984,5.995422840118408,0.3264862298965454,11.6328125
Cubism/paul-cezanne,56,2.9109373092651367,0.1850102543830871,1981987.125,8.572529792785645,0.4606561064720154,19.77739143371582,12.330942153930664,0.555518388748169,33.51247787475586,4.728647708892822,0.2915928363800049,11.39708423614502,2.774049758911133,0.1757742762565612,2440609.0,7.8705973625183105,0.4409467577934265,19.384309768676758,12.250784873962402,0.5523607134819031,33.354427337646484,4.791241645812988,0.2946223020553589,11.453125
Cubism/marc-chagall,67,3.37577223777771,0.2046287059783935,2880277.0,16.271690368652344,0.583004355430603,21.78368377685547,25.534854888916016,0.6917306184768677,36.65424346923828,8.09549331665039,0.384185254573822,12.673028945922852,3.1515724658966064,0.1915664672851562,3641014.0,17.168004989624023,0.5963701009750366,22.10527992248535,25.787519454956055,0.6910681128501892,36.52392578125,8.230766296386719,0.38561809062957764,12.625
Cubism/juan-gris,71,3.5336833000183105,0.2168771624565124,3011056.75,16.888952255249023,0.6033555269241333,22.885303497314453,21.283647537231445,0.6600890159606934,35.95826721191406,5.267629623413086,0.289421021938324,11.290863037109377,3.2127695083618164,0.1965943574905395,3454478.75,16.022369384765625,0.5869021415710449,22.733341217041016,21.472476959228516,0.654996931552887,35.92173767089844,5.908311367034912,0.31496262550354004,11.6328125
Cubism,100,5.360426902770996,0.2980676293373108,4169276.75,27.595775604248047,0.6920487284660339,24.04425621032715,36.80390548706055,0.7313121557235718,37.6162109375,9.748334884643556,0.4005246162414551,13.055184364318848,4.613428115844727,0.2642697691917419,5063415.5,26.814098358154297,0.688054084777832,23.823001861572266,36.72211837768555,0.7331022620201111,37.82266616821289,11.434297561645508,0.4348686933517456,13.4921875
Cubism,500,5.877995491027832,0.2810075879096985,4458444.0,43.33416748046875,0.6906095743179321,23.800073623657227,70.28421020507812,0.7336426377296448,37.51972961425781,13.755949020385742,0.4111552238464355,13.205971717834473,5.502767086029053,0.2697573900222778,5095306.5,43.28422164916992,0.6904464960098267,23.73674964904785,65.26959991455078,0.7143321633338928,36.87248229980469,15.602437973022461,0.4323030710220337,inf
Romanticism/pavel-svinyin,54,3.5971593856811523,0.2411131262779235,1898664.625,10.98685073852539,0.5644286870956421,21.918853759765625,22.91310310363769,0.720927357673645,38.66393661499024,7.471081256866455,0.390426754951477,13.172758102416992,3.234623432159424,0.2187837362289428,2461386.75,10.727521896362305,0.5485817790031433,21.31756019592285,21.100955963134766,0.701209306716919,38.05764389038086,8.002327919006348,0.4103873372077942,13.34375
Romanticism/konstantin-makovsky,269,3.712060451507568,0.2090431451797485,2005203.5,19.309192657470703,0.5676726698875427,19.41836166381836,20.52152633666992,0.5637258291244507,34.306488037109375,11.6856107711792,0.4233624935150146,13.511863708496094,3.452626943588257,0.1990741491317749,2358095.25,19.408111572265625,0.5725914835929871,19.61082649230957,20.8488826751709,0.5674847364425659,34.38351821899414,12.308940887451172,0.43353569507598877,13.53125
Romanticism/konstantin-makovsky,100,3.398921728134156,0.205591082572937,2018071.25,15.907215118408203,0.5708961486816406,19.735050201416016,16.117029190063477,0.5700995326042175,34.56108474731445,10.082348823547363,0.4300342202186584,13.65428066253662,3.202751636505127,0.1983731389045715,2276460.25,14.506375312805176,0.5511949062347412,19.34220314025879,15.044416427612305,0.5487193465232849,33.87626647949219,10.394773483276367,0.43880409002304077,13.6953125
Romanticism/henry-raeburn,58,3.141180515289306,0.1972955465316772,1394152.375,9.265456199645996,0.4914119243621826,17.72115707397461,8.734004020690918,0.4901962280273437,32.31207656860352,5.483936786651611,0.3244852423667907,12.028401374816896,3.0564663410186768,0.1945081949234008,1579951.125,8.460113525390625,0.4706999659538269,17.23563575744629,9.041284561157227,0.49773991107940674,32.53426742553711,5.846131801605225,0.33787858486175537,12.203125
Romanticism/william-turner,226,3.981078147888184,0.2248581051826477,1329876.75,13.419227600097656,0.5130218863487244,20.5977840423584,36.686012268066406,0.6838486194610596,37.62065887451172,9.528013229370115,0.3839003443717956,12.882177352905272,3.612029552459717,0.2097070217132568,1757964.125,13.017923355102539,0.5092167854309082,20.350170135498047,35.33603286743164,0.6772688627243042,37.36231231689453,9.38261890411377,0.3829134702682495,12.7734375
Romanticism/william-turner,100,3.543917417526245,0.2125405669212341,1266143.625,10.873526573181152,0.4929867386817932,20.23733711242676,26.828569412231445,0.6780357360839844,37.54667282104492,8.15424633026123,0.3817275762557983,12.897014617919922,3.433943748474121,0.2131052017211914,1798368.25,11.715837478637695,0.5163914561271667,20.04521369934082,26.483386993408203,0.6820112466812134,37.54046630859375,8.302749633789062,0.3842277526855469,12.8515625
Romanticism/lev-lagorio,56,3.3213162422180176,0.2143950462341308,1479379.875,9.897649765014648,0.5121572017669678,19.26765251159668,25.022720336914062,0.7395248413085938,39.4218978881836,7.860118865966797,0.4002583622932434,13.252506256103516,3.1154234409332275,0.2035730481147766,1822462.25,8.467475891113281,0.4742763638496399,18.587417602539062,24.274385452270508,0.7320152521133423,39.15251922607422,7.487199306488037,0.38851791620254517,12.9296875
Romanticism/john-hoppner,51,2.643864154815674,0.1583200693130493,1499392.75,8.430947303771973,0.4828121066093445,17.41953468322754,5.247496128082275,0.3446753025054931,27.175994873046875,4.874688148498535,0.3053005337715149,11.590537071228027,2.579331159591675,0.1546182632446289,1777579.75,8.15810489654541,0.4666706323623657,17.240449905395508,5.262742519378662,0.3430270552635193,27.086549758911133,5.291983127593994,0.3232230544090271,11.859375
Romanticism/vasily-tropinin,83,3.069510698318481,0.1807180643081665,1459146.75,8.949950218200684,0.4453349113464355,17.457151412963867,8.317204475402832,0.4144558310508728,29.58848571777344,6.872683048248291,0.3541260361671448,12.464353561401367,3.0266096591949463,0.1791176199913025,1583498.5,8.808780670166016,0.43814539909362793,17.08045196533203,8.51343059539795,0.4202958941459656,29.77994728088379,6.989022731781006,0.3568730354309082,12.4921875
Romanticism/fyodor-bronnikov,51,3.2878096103668213,0.2250345945358276,1894198.125,14.13273811340332,0.6330228447914124,20.91293334960937,17.631895065307617,0.6859899163246155,37.83156204223633,8.889480590820312,0.4573332071304321,13.978120803833008,3.03274917602539,0.2094099521636963,2508416.0,13.798184394836426,0.6282286047935486,20.92849349975586,18.250577926635742,0.6963935494422913,38.09634780883789,8.798447608947754,0.4599583148956299,13.9453125
Romanticism/viktor-vasnetsov,111,4.129961967468262,0.2384361028671264,2563788.0,18.978090286254883,0.6185144782066345,21.377758026123047,27.845420837402344,0.7091501951217651,38.18675231933594,11.296046257019045,0.4456414580345154,13.861786842346191,3.77113676071167,0.222786009311676,3438927.5,17.844890594482422,0.6042255163192749,21.359867095947266,27.12737274169922,0.7026491165161133,37.980201721191406,12.057015419006348,0.46336424350738525,14.078125
Romanticism/viktor-vasnetsov,100,4.132695198059082,0.241639494895935,2625504.5,18.25102996826172,0.6143487691879272,21.372053146362305,26.410301208496094,0.7069137692451477,38.133602142333984,10.972345352172852,0.4441878199577331,13.833431243896484,3.772713661193848,0.2250084280967712,3504902.5,17.106842041015625,0.6004230976104736,21.22071075439453,26.3104248046875,0.7044388651847839,38.0411262512207,11.693281173706055,0.4628618359565735,14.078125
Romanticism/ivan-aivazovsky,577,5.003330230712891,0.2515543699264526,1160747.125,11.349329948425291,0.4499465823173523,17.993234634399414,30.86873817443848,0.6119920015335083,35.62207794189453,7.777626037597656,0.3300851583480835,11.987279891967772,4.573446750640869,0.239861786365509,1441946.125,10.189135551452637,0.42821526527404785,17.68485450744629,29.59516143798828,0.6055348515510559,35.4105339050293,8.077075004577637,0.3370852470397949,inf
Romanticism/ivan-aivazovsky,100,4.431262969970703,0.2566086053848266,1172828.5,9.547751426696776,0.4701980948448181,18.69426727294922,20.55321502685547,0.6276230216026306,36.17580795288086,6.478609085083008,0.3334692716598511,12.050878524780272,3.7657346725463863,0.2255542278289795,1305594.375,7.928729057312012,0.41162651777267456,17.5668888092041,16.67603302001953,0.5762807726860046,34.69636535644531,6.312107086181641,0.3255313038825989,11.9609375
Romanticism/ivan-aivazovsky,500,4.93430233001709,0.2502936720848083,1158685.25,11.385937690734863,0.4524301886558532,18.09369468688965,29.715789794921875,0.6091950535774231,35.547637939453125,7.64985990524292,0.3280989527702331,11.952178955078123,4.584742546081543,0.2415854930877685,1472741.75,10.058267593383789,0.4264649748802185,17.682720184326172,29.00677490234375,0.6050078272819519,35.400089263916016,8.008625984191895,0.33707451820373535,inf
Romanticism/edward-burne-jones,153,5.027153015136719,0.2769752740859985,3145069.25,16.215625762939453,0.5440076589584351,19.85100173950196,19.70287132263184,0.5656205415725708,34.253047943115234,10.714221954345703,0.4079902172088623,13.183752059936523,4.375180721282959,0.2507572174072265,4846679.5,15.944783210754395,0.5430968999862671,19.874855041503906,19.13692283630371,0.5573052167892456,33.92094802856445,11.327786445617676,0.41992294788360596,13.265625
Romanticism/edward-burne-jones,100,4.703704357147217,0.2729349732398987,3152634.5,14.845321655273438,0.5443896055221558,20.044095993041992,15.90707778930664,0.5370610356330872,33.392189025878906,9.907943725585938,0.4106367826461792,13.277379035949709,4.154271602630615,0.2510803341865539,4716188.0,14.569381713867188,0.5436965823173523,19.847562789916992,16.374649047851562,0.5512123703956604,33.800724029541016,10.397631645202637,0.4263186454772949,13.3984375
Romanticism/joseph-wright,101,4.053561687469482,0.2585007548332214,1600986.5,15.67808723449707,0.6390424370765686,20.987661361694336,19.63965034484864,0.673534095287323,37.65925979614258,8.619704246520996,0.4144537448883056,13.405320167541504,3.812597513198853,0.2437074184417724,1789217.375,14.62930679321289,0.6255735158920288,20.70574378967285,19.240692138671875,0.6683952808380127,37.43296813964844,8.827892303466797,0.4211178421974182,13.484375
Romanticism/joseph-wright,100,4.023064136505127,0.257077157497406,1602045.875,15.64808177947998,0.6358358860015869,21.00962257385254,19.493087768554688,0.6722766160964966,37.62834930419922,8.615923881530762,0.414772629737854,13.413877487182615,3.8150534629821777,0.2444489598274231,1794969.375,14.610379219055176,0.6227664947509766,20.732221603393555,19.280017852783203,0.6696150302886963,37.465763092041016,8.813028335571289,0.42116838693618774,13.4921875
Romanticism/rudolf-von-alt,82,3.4522454738616943,0.2245550155639648,1982641.125,13.027377128601074,0.5770697593688965,20.402320861816406,41.16563034057617,0.8267791271209717,41.66245269775391,9.445858001708984,0.4250423908233642,13.523613929748535,3.1597654819488525,0.2070567607879638,2500331.5,11.978876113891602,0.5579749345779419,19.75043296813965,39.991485595703125,0.819353461265564,41.41634750366211,9.238276481628418,0.4194599390029907,13.3671875
Romanticism/thomas-cole,144,3.049909830093384,0.174833059310913,1289650.875,8.818857192993164,0.4090518951416015,17.229867935180664,23.50654983520508,0.609360933303833,35.89500427246094,6.251490116119385,0.3104379177093506,11.602675437927246,2.849427938461304,0.1650357842445373,1732981.0,7.752993583679199,0.3896366357803345,16.288509368896484,22.488557815551758,0.5985661745071411,35.54217529296875,6.332459926605225,0.3130319118499756,11.546875
Romanticism/thomas-cole,100,3.059576749801636,0.1822435855865478,1304971.625,8.527093887329102,0.4173406958580017,17.350557327270508,21.378273010253903,0.6149024367332458,36.10218048095703,6.03938102722168,0.3128647208213806,11.652586936950684,2.7587151527404785,0.1634079217910766,1720217.5,7.528983116149902,0.3974713087081909,16.530681610107422,19.866003036499023,0.598232090473175,35.613807678222656,5.9775309562683105,0.312322735786438,11.546875
Romanticism/caspar-david-friedrich,123,5.480478763580322,0.3046128153800964,1996902.625,17.754480361938477,0.6038859486579895,21.728759765625,41.19303131103516,0.7787553071975708,40.12701416015625,10.67203426361084,0.4249640703201294,13.596427917480469,5.0666022300720215,0.2887124419212341,2389068.0,16.23903465270996,0.5818483829498291,21.052459716796875,40.23139953613281,0.773459792137146,39.89506149291992,11.02000904083252,0.43162059783935547,13.6328125
Romanticism/caspar-david-friedrich,100,5.164882659912109,0.295609712600708,1831489.375,17.765565872192383,0.6154457330703735,22.00360870361328,37.54115295410156,0.7806633710861206,40.2198371887207,10.336788177490234,0.4271209239959717,13.638749122619627,4.976456642150879,0.2910748124122619,2446383.0,15.146791458129883,0.5780446529388428,21.021047592163086,37.01519012451172,0.7753617763519287,39.94426727294922,10.447474479675293,0.42818647623062134,13.578125
Romanticism/edwin-henry-landseer,53,3.289154291152954,0.2134209871292114,2218359.0,19.63863945007324,0.7134114503860474,23.934383392333984,25.45734977722168,0.7583386301994324,39.65498733520508,8.991416931152344,0.4327463507652282,13.597583770751951,3.0712873935699463,0.1992821097373962,2644078.75,19.865869522094727,0.7177538275718689,23.937366485595703,25.15631866455078,0.7564590573310852,39.45395278930664,9.427528381347656,0.4446863532066345,13.71875
Romanticism/taras-shevchenko,65,3.4987080097198486,0.2483494281768798,1488382.875,13.905940055847168,0.6054859757423401,21.794410705566406,24.97694396972656,0.7392131686210632,39.12800979614258,11.302226066589355,0.4830362200736999,14.208868980407717,2.8543524742126465,0.1903738379478454,1646890.0,12.372774124145508,0.575433611869812,21.46966552734375,23.231781005859375,0.7206745147705078,38.61463928222656,12.4827299118042,0.4983956217765808,14.3359375
Romanticism/william-shayer,54,2.7684340476989746,0.1774624586105346,1584478.0,7.489457607269287,0.4179720282554626,17.520681381225586,12.570176124572754,0.5504529476165771,33.99996566772461,4.262984275817871,0.264581024646759,10.530683517456056,2.6635210514068604,0.1717295050621032,1861616.5,6.768615245819092,0.39919042587280273,17.043420791625977,12.363104820251465,0.5442582368850708,33.83156204223633,4.450420379638672,0.27388089895248413,10.6640625
Romanticism/sir-lawrence-alma-tadema,198,3.556856870651245,0.196007490158081,2175062.25,18.739660263061523,0.5566903948783875,20.976638793945312,28.47781753540039,0.606555700302124,35.21982955932617,9.956815719604492,0.3850143551826477,12.60082721710205,3.1865334510803223,0.1782811284065246,3035778.0,17.743322372436523,0.548446774482727,21.05857276916504,30.11969566345215,0.6187408566474915,35.45838165283203,10.75382137298584,0.4023195505142212,12.8125
Romanticism/sir-lawrence-alma-tadema,100,3.24638295173645,0.1883994340896606,2244278.0,16.01350975036621,0.5634574890136719,20.99451065063477,22.068233489990234,0.6096824407577515,35.360069274902344,9.088725090026855,0.395465612411499,12.79790496826172,3.046806812286377,0.1790463328361511,3122100.25,14.786825180053711,0.5456571578979492,20.82123374938965,21.909282684326172,0.6033748388290405,35.15611267089844,9.328025817871094,0.4022446870803833,12.8515625
Romanticism/camille-corot,66,3.3132243156433105,0.2177087664604187,1617076.125,11.095270156860352,0.5565075874328613,20.127429962158203,12.868855476379396,0.5700967907905579,34.600059509277344,7.66464900970459,0.3918020725250244,12.95185089111328,2.9811978340148926,0.1961443424224853,1899564.25,10.883752822875977,0.5524447560310364,20.218578338623047,12.783034324645996,0.5659908056259155,34.517826080322266,8.070549964904785,0.4048202633857727,13.0703125
Romanticism/jan-matejko,226,3.6942155361175537,0.23698490858078,2436681.75,15.69863986968994,0.5576763153076172,19.994308471679688,19.91400146484375,0.582534909248352,34.6787223815918,11.53823471069336,0.4314281940460205,13.71540069580078,3.395480871200561,0.2205596566200256,3138380.5,15.7908353805542,0.5607964396476746,19.83553695678711,19.352054595947266,0.5767576694488525,34.3992805480957,11.817689895629883,0.4407119154930115,13.8203125
Romanticism/jan-matejko,100,3.5969388484954834,0.2412793040275573,2512065.5,12.86749267578125,0.5530259609222412,20.18002319335937,15.909460067749023,0.5828497409820557,34.80888366699219,9.659467697143556,0.4242280125617981,13.637100219726562,3.126755714416504,0.2201290130615234,3158782.0,14.069026947021484,0.5769823789596558,20.18277931213379,13.351469039916992,0.5442622900009155,33.498844146728516,9.791542053222656,0.4310140609741211,13.6640625
Romanticism/eugene-delacroix,155,5.108650207519531,0.2862764000892639,2251483.0,23.645002365112305,0.6521239280700684,22.155765533447266,28.60757637023925,0.669945240020752,37.13180160522461,12.944798469543455,0.4529346227645874,13.87248992919922,4.6536946296691895,0.269015371799469,2697512.5,23.88030433654785,0.6512194275856018,21.887798309326172,27.70199966430664,0.6614300012588501,36.84176254272461,13.742246627807617,0.4663137197494507,13.9609375
Romanticism/eugene-delacroix,100,5.025609970092773,0.2919091582298279,2366508.75,20.16033172607422,0.640694260597229,22.05705070495605,23.98006248474121,0.6689018607139587,37.212032318115234,11.4852294921875,0.4479092955589294,13.785435676574709,4.4575676918029785,0.2720171809196472,2721351.25,20.44660758972168,0.6427098512649536,21.666208267211914,24.25102424621582,0.6718227863311768,37.170249938964844,11.94178581237793,0.4595106244087219,13.890625
Romanticism/gustave-dore,753,2.7620623111724854,0.1581151485443115,2504705.75,18.40956687927246,0.5327898859977722,21.49837112426757,31.78852844238281,0.5769760608673096,34.3253173828125,10.104300498962402,0.3644768595695495,12.433956146240234,2.6123416423797607,0.1488487124443054,2997253.25,17.02436065673828,0.5181822180747986,21.074607849121094,31.418075561523438,0.5736111402511597,34.20923614501953,14.495311737060547,0.4137282371520996,inf
Romanticism/gustave-dore,100,2.5756735801696777,0.1612035632133484,2701416.5,12.211588859558104,0.5122723579406738,20.927276611328125,18.880481719970703,0.5806335210800171,34.60234069824219,7.294297218322754,0.3536399602890014,12.290131568908691,2.5204694271087646,0.1558488607406616,3168913.75,12.780099868774414,0.5144999027252197,20.83776092529297,19.03862953186035,0.5782684087753296,34.48734664916992,9.876500129699707,0.40433746576309204,12.921875
Romanticism/gustave-dore,500,2.764033794403076,0.1606652736663818,2525969.25,17.941179275512695,0.5328439474105835,21.51312065124512,29.46273422241211,0.5769546031951904,34.34646987915039,9.695040702819824,0.3620465993881225,12.390639305114746,2.6114423274993896,0.1497299671173095,2920749.5,16.517269134521484,0.5169306993484497,21.018848419189453,29.665481567382812,0.5755267143249512,34.303123474121094,13.949820518493652,0.41432273387908936,inf
Romanticism/john-constable,117,3.5018343925476074,0.2120649218559265,1377001.5,9.246707916259766,0.4474956393241882,19.4275131225586,22.895851135253903,0.6307840347290039,35.9601936340332,6.675387382507324,0.3320750594139099,12.1195707321167,3.1978392601013184,0.1945214867591858,1768071.375,8.467477798461914,0.42658883333206177,18.735637664794922,21.56170082092285,0.6193746328353882,35.68394470214844,6.775762557983398,0.33497029542922974,12.0546875
