Folder,Text Similarity (in),Text Similarity (out),Image Similarity (clip-L-14) (in-crop),Image Similarity (clip-L-14) (out-crop),Image Similarity (clip-L-14) (in-padding),Image Similarity (clip-L-14) (out-padding),Image Similarity (convnextv2-l) (in-crop),Image Similarity (convnextv2-l) (out-crop),Image Similarity (convnextv2-l) (in-padding),Image Similarity (convnextv2-l) (out-padding),Image Similarity (dinov2-l-fb) (in-crop),Image Similarity (dinov2-l-fb) (out-crop),Image Similarity (dinov2-l-fb) (in-padding),Image Similarity (dinov2-l-fb) (out-padding),vendi (clip-L-14) (in),vendi (clip-L-14) (out),vendi (dinov2-l-fb) (in),vendi (dinov2-l-fb) (out),vendi (convnextv2-l) (in),vendi (convnextv2-l) (out)
v15-exp-1006-sd15-lora8a4-scalar-b-000030/people,0.23625669206182157,0.2650759274760882,0.6347114086151123,0.5313710729281108,0.6235896458228429,0.522019053498904,0.5876672476530075,0.44225520342588426,0.5731829474369685,0.4341184079647064,0.553157498439153,0.38637347320715587,0.5479939291874568,0.3892540752887726,4.411837077140808,2.332837760448456,7.405953439076742,3.0726115624109904,5.311532493432363,2.761256158351898
v15-exp-1006-sd15-lora8a4-scalar-b-000030/people/Admiral_Piett,0.219779223203659,0.21629258990287775,0.6389099359512329,0.5259073376655579,0.6285882890224457,0.5178249478340149,0.6069604754447937,0.4440358281135559,0.5916933119297028,0.42184047400951385,0.5804444849491119,0.41511400043964386,0.564631313085556,0.40751565992832184,4.454682350158691,2.477806329727173,6.06015157699585,3.1601349115371704,5.489333391189575,3.00944185256958
v15-exp-1006-sd15-lora8a4-scalar-b-000030/people/Bodhi_Rook,0.22684546311696366,0.2548693170150121,0.5761305093765259,0.4865636130174001,0.5644513169924418,0.4745371838410695,0.546829342842102,0.3999790549278259,0.5154394110043844,0.3772050142288208,0.5329194764296213,0.3639907588561376,0.5227353771527609,0.36018359661102295,5.925519943237305,2.520218849182129,7.507981697718303,3.212212403615316,5.696001688639323,2.90724778175354
v15-exp-1006-sd15-lora8a4-scalar-b-000030/people/Rose_Tico,0.2461796998977661,0.27416533231735224,0.5975766479969025,0.485148549079895,0.5866042673587799,0.478559672832489,0.4912608563899994,0.3113049119710922,0.47566062211990356,0.31493115425109863,0.3607463985681534,0.19367692619562146,0.3538721203804016,0.197732962667942,5.276621341705322,2.445642352104187,15.04023027420044,3.401945471763611,8.407090425491333,2.983158588409424
v15-exp-1006-sd15-lora8a4-scalar-b-000030/people/Saw_Gerrera,0.26474979147315025,0.29502906650304794,0.6703155934810638,0.5533453524112701,0.6661296635866165,0.5537633448839188,0.6242798715829849,0.503416396677494,0.618635818362236,0.5044136494398117,0.6108044534921646,0.43399176746606827,0.6135538667440414,0.4443230405449867,3.220265507698059,2.1881726384162903,4.8677589893341064,2.8315306901931763,3.9960787892341614,2.4701690077781677
v15-exp-1006-sd15-lora8a4-scalar-b-000030/scene,0.17839589118957516,0.20195712149143213,0.773785138130188,0.6232550740242004,0.7765170454978942,0.6259357094764709,0.8040418863296509,0.6283910930156708,0.8079614758491516,0.6335758745670319,0.7448804497718811,0.506384938955307,0.753506886959076,0.5121674358844757,2.4820034742355346,1.9240909814834595,3.632911443710327,2.6759374141693115,2.44620041847229,1.9731795072555542
v15-exp-1006-sd15-lora8a4-scalar-b-000030/stuffed_toy,0.2914311811327934,0.3184655010700226,0.7715717752774557,0.7027134299278259,0.7701621850331625,0.7012101213137308,0.7043387989203135,0.6688016752401987,0.6908769210179647,0.6521905958652496,0.636066069205602,0.5321898957093557,0.6354172031084696,0.5318522304296494,2.768282890319824,1.6676090558369954,6.322203318277995,2.4366358518600464,4.041701018810272,1.8022059798240662
v15-exp-1006-sd15-lora8a4-scalar-b-000030/style,0.15270327031612393,0.18294200301170346,0.48567112003053936,0.4030767466340746,0.48006254860333036,0.4000097555773599,0.36888320105416433,0.24788870981761385,0.3746990348611559,0.26232333268438063,0.36707102826663424,0.1965332563434328,0.36850729158946444,0.19999331448759347,6.164818831852505,1.8780474833079748,13.769564424242292,2.92364730153765,10.577689307076591,2.446159975869315
v15-exp-1006-sd15-lora8a4-scalar-b/anime,0.267638091246287,0.2835501650969187,0.7171670039494832,0.6609887878100078,0.7081929286321004,0.6529226859410604,0.5792614122231801,0.4815701822439829,0.5700257440408071,0.4706145942211151,0.5668049077192941,0.4188339213530222,0.5622640728950501,0.4142463982105255,2.9839460690816244,1.870145003000895,7.604905573527018,3.0352917512257895,6.319077142079671,2.6113893508911135
v15-exp-1006-sd15-lora8a4-scalar-b/anime/abukuma,0.2706095377604167,0.27861493825912476,0.7491639653841654,0.698420782883962,0.7397885322570801,0.6896712382634481,0.6302589178085327,0.5412487188975016,0.6187105774879456,0.5278868973255157,0.6167165438334147,0.4821779727935791,0.6087627112865448,0.47273242473602295,2.4548524220784507,1.7037912607192993,6.205364386240642,2.7264467080434165,5.168318112691243,2.2294376691182456
v15-exp-1006-sd15-lora8a4-scalar-b/anime/ikamusume,0.24249435464541116,0.2362584670384725,0.7458441853523254,0.7085678577423096,0.7377903858820597,0.6997961004575094,0.6232500473658243,0.5238722662130991,0.6111501852671305,0.5083925127983093,0.5894912282625834,0.4912259479363759,0.5880881547927856,0.4901047646999359,2.8857713540395102,1.844318111737569,7.396951834360759,3.014954408009847,5.843985875447591,2.7880260149637857
v15-exp-1006-sd15-lora8a4-scalar-b/people,0.23190438002347946,0.2620989471673965,0.6321437547604243,0.5228771001100541,0.6219057490428288,0.5137885689735413,0.5915531118710835,0.4387135744094849,0.5754196296135585,0.42902584870656335,0.5546038438876469,0.3852422813574473,0.551433864235878,0.3874991416931152,4.526881341139475,2.3462565779685973,7.152894337972006,3.1114980896313984,5.236839139461518,2.7507833043734236
v15-exp-1006-sd15-lora8a4-scalar-b/people/Admiral_Piett,0.22531766444444656,0.22408866882324213,0.6192880868911743,0.49257299304008484,0.6112229228019714,0.4863278418779373,0.6078254580497742,0.41943152248859406,0.5887842774391174,0.3947699964046478,0.5757654458284378,0.3852272778749466,0.5670529901981354,0.3790840804576874,5.269695520401001,2.4796459674835205,6.6293017864227295,3.2562252283096313,5.177914381027222,3.0072035789489746
v15-exp-1006-sd15-lora8a4-scalar-b/people/Bodhi_Rook,0.2289179414510727,0.2518986910581588,0.5834524830182394,0.46976637840270996,0.5702547232309977,0.45728832483291626,0.5492916504542033,0.3834141492843628,0.5128428836663564,0.36018575231234234,0.5356416503588358,0.3488969107468923,0.5254770815372467,0.3462226539850235,5.197661240895589,2.5269739627838135,6.911955753962199,3.080963055292765,5.7879180908203125,2.822036107381185
v15-exp-1006-sd15-lora8a4-scalar-b/people/Rose_Tico,0.24296528100967407,0.27248044312000275,0.5953850448131561,0.47711172699928284,0.5846348702907562,0.4712139815092087,0.501868486404419,0.3090499490499496,0.48561331629753113,0.31093859672546387,0.3689570277929306,0.19691085070371625,0.36196815967559814,0.20127709954977036,5.510405778884888,2.5380682945251465,13.208702087402344,3.422888159751892,7.482518434524536,3.0024913549423218
v15-exp-1006-sd15-lora8a4-scalar-b/people/Saw_Gerrera,0.2460173815488815,0.27543215453624725,0.6668272465467453,0.5652058273553848,0.6633733063936234,0.5643505454063416,0.6324234008789062,0.5364533066749573,0.6271830648183823,0.5344379544258118,0.6127175539731979,0.45781075209379196,0.6175708919763565,0.46409641951322556,3.373244345188141,2.2113965153694153,5.057435512542725,2.984552562236786,4.352853000164032,2.5051000714302063
v15-exp-1006-sd15-lora8a4-scalar-b/scene,0.18032269775867454,0.19489226639270782,0.7521259427070618,0.6266336083412171,0.7574900388717651,0.6317893326282501,0.7918978452682495,0.6424817919731141,0.7973519563674927,0.6516765236854554,0.7127528548240661,0.507154232263565,0.7244855999946594,0.51646568775177,2.473745083808899,1.865366792678833,3.6729968547821046,2.5270335912704467,2.3131722927093508,1.8196617364883423
v15-exp-1006-sd15-lora8a4-scalar-b/stuffed_toy,0.2909332364797592,0.3154775450627009,0.7731092472871145,0.7029117147127787,0.7718883156776428,0.7015326718489329,0.6970372597376505,0.6712456345558167,0.6829619308312734,0.652462104956309,0.6374434034029642,0.5322247942288717,0.6367885222037634,0.5318475315968195,2.7058188716570535,1.600547770659129,6.132403651873271,2.290286978085836,4.025243063767751,1.6032514770825703
v15-exp-1006-sd15-lora8a4-scalar-b/style,0.15519086803708754,0.1848524383136204,0.4767030690397535,0.3945413444723402,0.47339388728141785,0.39201093571526663,0.3565189114638737,0.23882012282099044,0.3630236940724509,0.2537834239857537,0.3506059859480177,0.18469746091536113,0.3533477932214737,0.1886658838817051,6.412853240966797,1.8726112161363875,15.265926974160331,2.840705462864467,11.560157230922155,2.3714524677821567
v15-exp-1006-sd15-lora8a4-scalar-c,0.2246332751214504,0.2534037880670456,0.6710071488599929,0.5679043688234828,0.6657504215126945,0.5645237184138525,0.6027117478658283,0.4735679485069381,0.5962525296211243,0.4702914540445994,0.5658060251625757,0.38847706269413707,0.5657413397232692,0.3898988068151096,3.7570037989010885,1.986308212393806,7.869185205792624,2.898016659986405,5.9960530522513,2.394016304281023
v15-exp-1006-sd15-lora8a4-scalar-c-000010,0.22314880784068788,0.25286251087983447,0.6680520794788997,0.5600572095456579,0.6621371700366339,0.5560898780822754,0.5965187383549554,0.45679608127900534,0.5903448970544906,0.4535842034930274,0.5599177792242596,0.37490123742393083,0.559550750823248,0.3755066169301669,3.822111178579785,2.0757972138268608,8.215086606343586,3.0974010920524595,6.283995543661572,2.562116223289853
v15-exp-1006-sd15-lora8a4-scalar-c-000010/anime,0.2672572821378708,0.28934271633625025,0.7084163188934326,0.6524300575256348,0.6967435359954834,0.6420711835225423,0.5523202657699585,0.4622867663701376,0.5447497526804606,0.4532217125097911,0.5466497619946797,0.4047665178775787,0.5413187881310781,0.3987524569034576,3.141363573074341,1.9159132401148475,8.551615937550862,3.220872275034586,7.109032917022705,2.8525540828704834
v15-exp-1006-sd15-lora8a4-scalar-c-000010/anime/abukuma,0.2784033119678497,0.2955374817053477,0.7377013365427653,0.6926978230476379,0.7236787478129069,0.6778111060460409,0.577463428179423,0.5095586081345876,0.5703412393728892,0.49641695618629456,0.580859363079071,0.4527489145596822,0.5728361209233602,0.4414169390996297,2.8774895668029785,1.7716152270634968,8.101989905039469,3.0155576864878335,7.01664924621582,2.525754928588867
v15-exp-1006-sd15-lora8a4-scalar-c-000010/anime/ikamusume,0.23987220227718345,0.23720470567544297,0.7400572498639425,0.7121800780296326,0.7252849539120992,0.6987424691518148,0.5924518903096517,0.5245915253957113,0.5818143288294474,0.5147905846436819,0.5842541257540385,0.4868783156077067,0.5798567732175192,0.4831145803133647,3.1032376289367676,1.8895647525787351,7.134101867675781,3.174769083658854,6.989504814147949,3.0458617210388184
v15-exp-1006-sd15-lora8a4-scalar-c-000010/people,0.23989584396282831,0.26474707225958505,0.6278784483671188,0.5108377521236738,0.6149016827344894,0.5011643171310425,0.5553006500005722,0.3908098503947258,0.5396788080533346,0.38421637217203775,0.5189939916133881,0.32427411700288455,0.5164271920919419,0.328208223481973,4.408828544616699,2.5088819940884908,8.951835234959919,3.5154691656430566,6.434441443284354,3.094954085350037
v15-exp-1006-sd15-lora8a4-scalar-c-000010/people/Admiral_Piett,0.21377636492252344,0.2094793021678924,0.5964840948581696,0.4819053113460541,0.587452232837677,0.4766314774751663,0.5508758127689362,0.4109535217285156,0.5342435240745544,0.39733768999576563,0.5226036459207535,0.35695999860763544,0.5171197950839996,0.3559962436556816,5.715416431427002,2.9607465267181396,8.47212839126587,3.8490415811538696,7.3632354736328125,3.536524534225464
v15-exp-1006-sd15-lora8a4-scalar-c-000010/people/Bodhi_Rook,0.2320774098237355,0.2560720642407735,0.5887091159820557,0.47746283809343976,0.5743758082389832,0.46381843090057373,0.5298134684562683,0.364635705947876,0.49663246671358746,0.3388049801190694,0.504703015089035,0.30665071805318195,0.496072918176651,0.30532915393511456,5.293798923492432,2.545761982599894,9.88146940867106,3.283838669459025,7.00862471262614,3.083530902862549
v15-exp-1006-sd15-lora8a4-scalar-c-000010/people/Rose_Tico,0.24982159584760666,0.28263190388679504,0.5964417159557343,0.48278625309467316,0.5806466341018677,0.4727445989847183,0.44692233204841614,0.2714969217777252,0.4320886582136154,0.2707514464855194,0.3335283547639847,0.1804515942931175,0.3238454908132553,0.18187474459409708,5.3576979637146,2.463019847869873,16.85290813446045,3.787238359451294,10.51685094833374,3.1241675615310665
v15-exp-1006-sd15-lora8a4-scalar-c-000010/people/Saw_Gerrera,0.2821153551340103,0.3180567771196365,0.6630743592977524,0.5114689245820045,0.6564501971006393,0.5111468136310577,0.5939475148916245,0.4033154174685478,0.5859612077474594,0.4067840129137039,0.5598234832286835,0.2789692170917987,0.5658696293830872,0.28689911216497416,3.0727696418762207,2.34507018327713,6.41933798789978,3.682062804698945,4.42078560590744,3.0676355361938477
v15-exp-1006-sd15-lora8a4-scalar-c-000010/scene,0.17063022702932357,0.2165925502777099,0.7739909529685974,0.561715966463089,0.7755940437316895,0.565163516998291,0.8059609770774842,0.5241307079792022,0.8111556649208069,0.5295872449874878,0.7324124097824096,0.4272743046283722,0.7357954263687134,0.42947953939437866,2.3740406036376953,2.0540836811065675,3.8680071353912355,3.0817455291748046,2.4093313455581664,2.2268159866333006
v15-exp-1006-sd15-lora8a4-scalar-c-000010/stuffed_toy,0.2812195246418317,0.3067288398742676,0.7516622742017111,0.6780985494454702,0.7499649027983347,0.6764547328154246,0.7122001051902771,0.6719854871431986,0.694704403479894,0.6516350706418356,0.6403815398613611,0.5180212010939916,0.6402037590742111,0.5176201611757278,2.8049686352411904,1.8780593276023865,5.434075355529785,2.5150870084762573,3.706684728463491,1.924919565518697
v15-exp-1006-sd15-lora8a4-scalar-c-000010/style,0.156741161431585,0.18690137565135956,0.4783124029636383,0.39720372217042105,0.473481684923172,0.39559563994407654,0.3568116937364851,0.23476759450776236,0.36143585613795687,0.24926061715398515,0.3611511928694589,0.20017004651682715,0.3640085884502956,0.2034727036952972,6.381354536328997,2.022047826222011,14.269899368286133,3.1538314819335938,11.760487283979144,2.7113373960767473
v15-exp-1006-sd15-lora8a4-scalar-c-000030,0.2254673271377881,0.254757702975046,0.6744488219987779,0.571775909378415,0.6696579074008124,0.5689461688768296,0.6028992936157045,0.47518275153069267,0.5965508652584893,0.4724417578322547,0.5688266467196601,0.3900136347327913,0.568956587201073,0.3919647640699432,3.714132368110475,1.967368140674773,7.7188058905374435,2.851982255890256,5.9891221861612225,2.348458577110654
v15-exp-1006-sd15-lora8a4-scalar-c-000030/anime,0.27071836491425827,0.2907374103864034,0.7170506278673808,0.6622426509857178,0.7073740482330322,0.653866171836853,0.5678961475690205,0.4625341574350993,0.5598196685314178,0.45249226490656536,0.5668510099252064,0.41005441546440125,0.5616244951883952,0.4051142235596975,2.8749475638071695,1.8299157222112021,7.533869902292887,3.0340782006581626,6.464952691396077,2.703170824050903
v15-exp-1006-sd15-lora8a4-scalar-c-000030/anime/abukuma,0.2707096685965856,0.2856851518154144,0.7473705410957336,0.7018905878067017,0.7368571559588114,0.6916290720303854,0.6045766274134318,0.5312543511390686,0.5951417883237203,0.5175598760445913,0.6095038950443268,0.47606660922368366,0.6002447505791982,0.46557852625846863,2.5038321018218994,1.6771633625030518,6.448242664337158,2.8530143102010093,5.964915116628011,2.435887654622396
v15-exp-1006-sd15-lora8a4-scalar-c-000030/anime/ikamusume,0.23687841494878129,0.227914939324061,0.7476197083791097,0.7190777063369751,0.7376392682393392,0.7093397180239359,0.6125208139419556,0.5055186649163564,0.6048521200815836,0.49656572937965393,0.5903680125872294,0.49117351571718854,0.59083092212677,0.49082158009211224,2.7799459298451743,1.7948232094446819,7.0166886647542315,3.0601170857747397,5.9629190762837725,2.933041254679362
v15-exp-1006-sd15-lora8a4-scalar-c-000030/people,0.2333932687838872,0.2609491288661957,0.6389545023441314,0.5183697859446207,0.6273838529984157,0.5091431578000387,0.5871813923120499,0.4272571583588918,0.5732542961835861,0.4190720051527023,0.5488693465789158,0.34970523416996,0.5441760063171387,0.35257518142461775,4.21805864572525,2.400887707869212,7.3116223494211825,3.2470230499903368,5.5127036015192665,2.8311222354571024
v15-exp-1006-sd15-lora8a4-scalar-c-000030/people/Admiral_Piett,0.21561154723167414,0.21770805865526194,0.6465795040130615,0.5020775198936462,0.6376484632492065,0.4962817132472992,0.5992725491523743,0.42818138003349304,0.5872311592102051,0.40831179916858673,0.5805672109127045,0.3588139414787292,0.5680068284273148,0.3556177169084549,4.203131079673766,2.413087844848633,5.799503564834595,3.1570705175399785,5.593595743179321,2.92185652256012
v15-exp-1006-sd15-lora8a4-scalar-c-000030/people/Bodhi_Rook,0.22466183702150974,0.24582013487815854,0.5865277051925659,0.4870305558045705,0.572985311349233,0.4738090435663859,0.5431101322174072,0.3848961691061656,0.5112769603729248,0.35960379242897034,0.512688676516215,0.32688184082508087,0.5032838582992554,0.3246457576751709,5.242355823516846,2.475494464238485,7.960943301518758,3.285412152608236,6.125898202260335,2.9759276707967124
v15-exp-1006-sd15-lora8a4-scalar-c-000030/people/Rose_Tico,0.2393999546766281,0.266751304268837,0.6004905104637146,0.48561254143714905,0.590756744146347,0.4810459762811661,0.497653990983963,0.3349951803684234,0.48585982620716095,0.338935375213623,0.3714561313390732,0.21788291633129114,0.36499544978141785,0.22063608467578885,5.219098091125488,2.5700910091400146,13.323178768157959,3.4818800687789917,8.028137445449829,2.816392660140991
v15-exp-1006-sd15-lora8a4-scalar-c-000030/people/Saw_Gerrera,0.2627120912075043,0.2895862236618995,0.6699901521205902,0.5484186410903931,0.664496973156929,0.5454903393983841,0.6314008682966232,0.49827274680137634,0.6236155927181244,0.4938461184501648,0.6066389679908752,0.40083588659763336,0.6067707687616348,0.40321623533964157,3.388255298137665,2.27347069978714,5.615575075149536,3.2382007837295532,4.5203787088394165,2.6732951998710632
v15-exp-1006-sd15-lora8a4-scalar-c-000030/scene,0.17446767389774318,0.2065628364682197,0.7741730093955994,0.6041147708892822,0.7755620598793029,0.6079185724258422,0.8104052901268005,0.6060033679008484,0.8078385949134826,0.610581225156784,0.7435116291046142,0.4980354905128479,0.7518003225326538,0.5055934309959411,2.45309636592865,1.9374456405639648,3.5868257522583007,2.5724390029907225,2.370677876472473,1.925480318069458
v15-exp-1006-sd15-lora8a4-scalar-c-000030/stuffed_toy,0.292387805879116,0.32586905111869174,0.7657172381877899,0.6921924153963724,0.7644395728905996,0.6907280584176382,0.6948487758636475,0.659698615471522,0.68092942237854,0.6408378084500631,0.631829117735227,0.5103591233491898,0.6310656319061915,0.5098879685004553,2.908781091372172,1.6614218751589458,6.133257349332173,2.2786599000295005,4.129363814989726,1.7386191884676616
v15-exp-1006-sd15-lora8a4-scalar-c-000030/style,0.15636952221393582,0.1896700880357197,0.4763487321989877,0.38195992367608206,0.4735300030027117,0.3830748839037759,0.354164862207004,0.22042045848710196,0.36091234428542,0.2392254854951586,0.35307213025433676,0.1819139101675578,0.3561164800609861,0.18665301586900437,6.115778173719134,2.0071697575705394,14.028454099382673,3.127711125782558,11.467912946428571,2.5439003195081438
v15-exp-1006-sd15-lora8a4-scalar-c/anime,0.2606539209683736,0.28952222367127733,0.714584203561147,0.6562583168347677,0.7030702869097392,0.6452749927838644,0.5841242591540018,0.47478313644727066,0.5717577338218689,0.4619217296441396,0.5699271837870279,0.4149913648764292,0.5632744471232096,0.4091328163941702,2.8326317469278974,1.7846807956695556,7.415682856241861,2.936398140589396,5.875578625996908,2.596588246027629
v15-exp-1006-sd15-lora8a4-scalar-c/anime/abukuma,0.2658891379833221,0.2804288864135742,0.7485941648483276,0.6994015574455261,0.7341406345367432,0.6856215000152588,0.6132336060206095,0.530680775642395,0.5992228190104166,0.5126825968424479,0.6136641005674998,0.46826886137326557,0.6016587316989899,0.4562154213587443,2.489603598912557,1.6718114217122395,6.299794673919678,2.8828282356262207,5.565089225769043,2.3693533738454184
v15-exp-1006-sd15-lora8a4-scalar-c/anime/ikamusume,0.23308346668879187,0.2379251072804133,0.7398536602656046,0.7094728151957194,0.7251110871632894,0.6949318448702494,0.6108068029085795,0.5235115389029185,0.5955487092336019,0.5089050829410553,0.5888336698214213,0.49239829182624817,0.5871408780415853,0.49062779545783997,2.832367181777954,1.7901716629664104,7.185818990071614,3.022837479909261,5.700850645701091,2.6817374229431152
v15-exp-1006-sd15-lora8a4-scalar-c/people,0.23781047637263933,0.25974608461062115,0.6263977319002152,0.5107985099156698,0.6154561758041381,0.5018555462360382,0.5822233070929845,0.4238212207953135,0.567467799782753,0.4138326019048691,0.5497219383716583,0.355243777235349,0.5437060276667276,0.35636620173851646,4.5625287890434265,2.3640032490094502,7.376133942604065,3.1246830542882282,5.68793199857076,2.817340874671936
v15-exp-1006-sd15-lora8a4-scalar-c/people/Admiral_Piett,0.21681962907314295,0.21146590262651438,0.6155634224414825,0.478797510266304,0.6072189509868622,0.4735286682844162,0.591671884059906,0.41465461254119873,0.5804083049297333,0.39820718765258784,0.5819865316152573,0.3608981147408485,0.5698491185903549,0.3560036942362785,5.392239332199097,2.633264660835266,6.143327593803406,3.222975492477417,5.777565002441406,3.1433374881744385
v15-exp-1006-sd15-lora8a4-scalar-c/people/Bodhi_Rook,0.23168065150578812,0.24566790958245596,0.5834691524505615,0.4770568112532298,0.5701494812965393,0.46338951587677,0.5418243805567423,0.37161778410275775,0.507578581571579,0.34425416588783264,0.5206298530101776,0.32680706183115643,0.510407288869222,0.32370804746945697,5.345647811889648,2.3988603750864663,7.544965028762817,3.135826269785563,5.8998996416727705,2.880603551864624
v15-exp-1006-sd15-lora8a4-scalar-c/people/Rose_Tico,0.24971826374530792,0.27429111301898956,0.5738073587417603,0.4667892009019851,0.5649687349796295,0.46115645766258234,0.4876244515180588,0.3195701539516449,0.4775378704071045,0.3206219226121902,0.3617929667234421,0.2033510655164718,0.3578812330961227,0.20693203061819074,5.622641086578369,2.4232133626937866,13.84420108795166,3.2915338277816772,8.718889713287354,2.812941551208496
v15-exp-1006-sd15-lora8a4-scalar-c/people/Saw_Gerrera,0.25557287409901613,0.2778470441699028,0.6678886264562607,0.5530337691307068,0.6630149483680725,0.5513687282800674,0.6271322667598724,0.4997815191745758,0.6165713220834732,0.4924769401550293,0.6046834290027618,0.41131048649549484,0.5963449776172638,0.4097593203186989,3.1808263659477234,2.1708099246025085,5.5608742237091064,3.0021822452545166,4.498529434204102,2.553916096687317
v15-exp-1006-sd15-lora8a4-scalar-c/scene,0.17980772554874416,0.21129679977893825,0.763884162902832,0.6075083494186402,0.7671584367752076,0.613321578502655,0.8068830013275147,0.6376064658164978,0.8096222639083862,0.644804835319519,0.7265563130378723,0.5156821012496948,0.7373922348022461,0.5253903687000274,2.3866709232330323,1.8619497060775756,3.6227985620498657,2.4675239086151124,2.197883629798889,1.8277475118637085
v15-exp-1006-sd15-lora8a4-scalar-c/stuffed_toy,0.28917019565900165,0.3163890192906062,0.7708847721417745,0.6903183360894521,0.7696784834067026,0.6888029873371124,0.71067347129186,0.6716143786907196,0.6956927279631296,0.6523871173461279,0.6437035351991653,0.5280699630578359,0.6429842263460159,0.5275799234708151,2.77461967865626,1.6168909072875977,5.537209550539653,2.2092615763346353,3.689178546269735,1.5983221729596455
v15-exp-1006-sd15-lora8a4-scalar-c/style,0.1589761333806174,0.1860016243798392,0.4768518550055368,0.39451642547334936,0.4719175526074001,0.3934204365525927,0.3596820192677634,0.23579986180577955,0.3647686072758266,0.2512957198279244,0.3534592773233141,0.18859437320913588,0.3562264697892325,0.1926558869225638,6.117388112204416,1.951271755354745,14.41649069104876,2.985466480255127,11.124634334019252,2.517371756689889
v15-exp-1007-sd15-lora8a4-Prodigy-a,0.21946776691883327,0.2400047490450125,0.6471664618310473,0.5628904056123325,0.6417382550618005,0.5592871939284462,0.56570944581713,0.45494030619897535,0.5599493516910644,0.45294300743984806,0.5331861426243705,0.37894319697741474,0.5330984357377839,0.3793082902686936,4.023358731951032,2.114121827133118,8.939569233334254,3.175189933057815,6.58649479517861,2.584355908575512
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010,0.21874880825479828,0.24019510858825271,0.6494785038913999,0.5718036433344795,0.6441888471444448,0.5678528502157757,0.5782075037842705,0.47617467580806644,0.5719210802657264,0.47393014327401206,0.5384598332643509,0.3944799649573508,0.5379894914513542,0.39491832166910174,3.911930281094142,2.1468519929477146,8.410414658728099,3.2608124667122254,6.164552171570914,2.631657415004004
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/anime,0.26483618319034574,0.2777268459399541,0.7028037349383036,0.6573927005132039,0.6895811279614766,0.6448960463205974,0.5417823950449626,0.4660441756248474,0.5356581052144368,0.45808040102322894,0.5502850333849589,0.4317053735256195,0.5440947870413463,0.4242137352625529,2.938966115315755,1.8817887783050538,8.284575398763021,3.2481144428253175,7.041049067179361,2.920496034622192
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/anime/abukuma,0.26761090755462646,0.2749509811401367,0.7465521494547526,0.7084444761276245,0.7300081054369608,0.691165824731191,0.5849058230717977,0.5323848923047384,0.5738885998725891,0.5165329972902933,0.6034995019435883,0.500883162021637,0.5954914093017578,0.4892262915770213,2.618416706720988,1.7924525737762451,6.592087586720784,3.0517876942952475,6.248921235402425,2.6345978577931723
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/anime/ikamusume,0.23858734965324402,0.22774475316206608,0.7327614823977152,0.7108925382296244,0.7185067534446716,0.696912407875061,0.5672156810760498,0.5128303865591685,0.5647769967714945,0.505265086889267,0.5507263739903768,0.4847637712955475,0.5522761543591818,0.4830595056215922,2.9724924564361572,1.8095171451568604,8.911844571431478,3.1658491293589273,6.539907455444336,2.9337541262308755
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/people,0.23688727344075838,0.2518790540595849,0.62134750187397,0.5296732117732366,0.6095492581526438,0.5196011513471603,0.5562079191207886,0.4258761579791705,0.5370827664931614,0.41531362881263095,0.5256681601206462,0.3640209898352623,0.5199993262688319,0.36624665608008705,4.412319735685984,2.5289251764615375,8.324582052230834,3.5578777313232424,5.871813098589579,3.0885287563006085
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/people/Admiral_Piett,0.22602098435163495,0.22176557779312128,0.6125725507736206,0.5049873143434525,0.604360044002533,0.5006801933050156,0.5764897763729095,0.4146280884742737,0.5466104447841644,0.3937489092350006,0.529229074716568,0.3444583043456077,0.5154502242803574,0.3411060273647308,4.90693736076355,2.6321331262588505,6.742303133010864,3.4930150508880615,5.290080547332764,3.1166350841522217
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/people/Bodhi_Rook,0.23302533229192093,0.2571416447559992,0.5742138624191284,0.47448111573855084,0.5567459066708883,0.45963507890701294,0.521359920501709,0.3777882655461629,0.4842858711878459,0.3495020667711894,0.524421622355779,0.3310466408729553,0.5115796228249868,0.3273351887861888,4.879088242848714,2.5166627566019693,7.9734461307525635,3.3665478229522705,5.463173707326253,3.029102404912313
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/people/Rose_Tico,0.2316002547740936,0.2659078687429428,0.5639444589614868,0.48289948701858515,0.550402045249939,0.4728553146123886,0.43641306459903717,0.3004931211471557,0.42208738625049586,0.3016484528779983,0.3239588141441345,0.1922570392489433,0.3166728615760803,0.19573467224836344,6.541144609451294,2.8325942754745483,17.323760986328125,4.167712688446045,10.388425827026367,3.507782816886902
v15-exp-1007-sd15-lora8a4-Prodigy-a-000010/people/Saw_Gerrera,0.27827637270092964,0.26363741233944893,0.6555296927690506,0.5587899684906006,0.6508326232433319,0.5546238571405411,0.5957260876893997,0.48219145089387894,0.5885712206363678,0.4788678213953972,0.5897465944290161,0.40824291855096817,0.5930503308773041,0.4140372723340988,2.965581476688385,2.4754047989845276,5.887571334838867,3.901174783706665,4.477664351463318,3.145075261592865
