Folder,Artifact-padding,Liqe-resize,Maniqa-resize
exp-1102-sd15-nt-Prodigy-a-000010/anime/kotomine_kirei/in_dist_prompts,3.501953125,3.019347,0.4120523333549499
exp-1102-sd15-nt-Prodigy-a-000010/anime/kotomine_kirei/out_dist_prompts,3.3984375,2.9951677,0.405985027551651
exp-1102-sd15-nt-Prodigy-a-000010/anime/kotomine_kirei/out_dist_prompts_tags,3.572265625,2.9870348,0.3954199850559234
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/dca outfit/in_dist_prompts,3.25390625,2.8206272,0.4607749879360199
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/dca outfit/out_dist_prompts,3.17578125,2.8425727,0.4608685970306396
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/dca outfit/out_dist_prompts_tags,3.15234375,2.8424006,0.4680842161178589
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/none/in_dist_prompts,3.349609375,2.9235222,0.4451664388179779
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/none/out_dist_prompts,3.25390625,2.8463755,0.4607704281806946
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/none/out_dist_prompts_tags,3.234375,2.8539698,0.4544497430324554
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/wafc outfit/in_dist_prompts,3.46484375,2.8270118,0.4527109265327453
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/wafc outfit/out_dist_prompts,3.279296875,2.8169117,0.4655988812446594
exp-1102-sd15-nt-Prodigy-a-000010/anime/ikamusume/wafc outfit/out_dist_prompts_tags,3.318359375,2.8429697,0.4574617445468902
exp-1102-sd15-nt-Prodigy-a-000010/people/K-2SO/in_dist_prompts,2.14453125,3.0051694,0.5590609908103943
exp-1102-sd15-nt-Prodigy-a-000010/people/K-2SO/out_dist_prompts,2.23046875,3.0795474,0.5792621374130249
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/illustration/in_dist_prompts,2.830078125,2.7890394,0.5234782099723816
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/illustration/out_dist_prompts,3.009765625,2.7902386,0.4948290288448334
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/realistic/in_dist_prompts,2.93359375,2.864735,0.4138401746749878
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/realistic/out_dist_prompts,2.513671875,2.9492583,0.4255374073982239
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/figurine/in_dist_prompts,3.37890625,2.766293,0.5352098941802979
exp-1102-sd15-nt-Prodigy-a-000010/people/Bodhi_Rook/figurine/out_dist_prompts,3.169921875,2.8225563,0.5305693745613098
exp-1102-sd15-nt-Prodigy-a-000010/people/Rose_Tico/illustration/in_dist_prompts,3.103515625,2.9757733,0.4599464535713196
exp-1102-sd15-nt-Prodigy-a-000010/people/Rose_Tico/illustration/out_dist_prompts,3.16796875,2.9047189,0.5124109387397766
exp-1102-sd15-nt-Prodigy-a-000010/people/Rose_Tico/realistic/in_dist_prompts,2.853515625,3.1513975,0.4255984425544739
exp-1102-sd15-nt-Prodigy-a-000010/people/Rose_Tico/realistic/out_dist_prompts,2.583984375,3.1542373,0.4448089301586151
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/bald, realistic/in_dist_prompts",1.9541015625,2.7611423,0.3316082656383514
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/bald, realistic/out_dist_prompts",2.04296875,2.8156223,0.3872323930263519
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/afro, realistic/in_dist_prompts",2.416015625,3.0402863,0.4599387645721435
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/afro, realistic/out_dist_prompts",2.201171875,3.1028771,0.4928219616413116
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/bald, 3d/in_dist_prompts",2.337890625,2.7068741,0.4134920537471771
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/bald, 3d/out_dist_prompts",2.3828125,2.584258,0.4316177368164062
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/afro, illustration/in_dist_prompts",2.763671875,2.9132693,0.4202664196491241
"exp-1102-sd15-nt-Prodigy-a-000010/people/Saw_Gerrera/afro, illustration/out_dist_prompts",2.625,2.9245465,0.4753872752189636
exp-1102-sd15-nt-Prodigy-a-000010/people/Admiral_Piett/reaslitic/in_dist_prompts,2.58984375,2.865981,0.3472452163696289
exp-1102-sd15-nt-Prodigy-a-000010/people/Admiral_Piett/reaslitic/out_dist_prompts,2.41015625,2.8278646,0.3738537132740021
exp-1102-sd15-nt-Prodigy-a-000010/people/Admiral_Piett/figurine/in_dist_prompts,3.037109375,2.839032,0.3862394094467163
exp-1102-sd15-nt-Prodigy-a-000010/people/Admiral_Piett/figurine/out_dist_prompts,3.02734375,2.8503919,0.411632090806961
exp-1102-sd15-nt-Prodigy-c/scene/scene_canal/in_dist_prompts,2.513671875,2.6981723,0.6304326057434082
exp-1102-sd15-nt-Prodigy-c/scene/scene_canal/out_dist_prompts,2.7265625,2.6814935,0.6028005480766296
exp-1102-sd15-nt-Prodigy-c/scene/scene_garden/in_dist_prompts,2.1171875,2.8662505,0.6597884893417358
exp-1102-sd15-nt-Prodigy-c/scene/scene_garden/out_dist_prompts,2.408203125,2.8281305,0.6266624331474304
exp-1102-sd15-nt-Prodigy-c/scene/scene_waterfall/in_dist_prompts,1.421875,2.908242,0.3684726357460022
exp-1102-sd15-nt-Prodigy-c/scene/scene_waterfall/out_dist_prompts,2.5625,2.7010672,0.4386457800865173
exp-1102-sd15-nt-Prodigy-c/scene/scene_castle/in_dist_prompts,2.26953125,2.6092134,0.5049372315406799
exp-1102-sd15-nt-Prodigy-c/scene/scene_castle/out_dist_prompts,2.154296875,2.6070147,0.462964653968811
exp-1102-sd15-nt-Prodigy-c/scene/scene_sculpture1/in_dist_prompts,3.37890625,2.533026,0.5926503539085388
exp-1102-sd15-nt-Prodigy-c/scene/scene_sculpture1/out_dist_prompts,3.076171875,2.5257483,0.5859175324440002
exp-1102-sd15-nt-Prodigy-c/style/felix_vallotton_stroke/in_dist_captions,1.970703125,2.5755134,0.4345710873603821
exp-1102-sd15-nt-Prodigy-c/style/felix_vallotton_stroke/out_dist_prompts,2.0625,2.6093268,0.477693647146225
exp-1102-sd15-nt-Prodigy-c/style/ghibi_alter/in_dist_prompts,3.513671875,2.6900206,0.3761603236198425
exp-1102-sd15-nt-Prodigy-c/style/ghibi_alter/out_dist_prompts,3.12109375,2.542588,0.4060244858264923
exp-1102-sd15-nt-Prodigy-c/style/ukiyo_e/in_dist_prompts,2.826171875,2.7694101,0.4357390701770782
exp-1102-sd15-nt-Prodigy-c/style/ukiyo_e/out_dist_prompts,2.7578125,2.7385926,0.4195036590099334
exp-1102-sd15-nt-Prodigy-c/style/impressionism/in_dist_prompts,2.203125,2.5541766,0.2265258580446243
exp-1102-sd15-nt-Prodigy-c/style/impressionism/out_dist_prompts,2.365234375,2.4218092,0.1814560294151306
exp-1102-sd15-nt-Prodigy-c/style/vladimir_borovikovsky/in_dist_prompts,2.779296875,2.8144019,0.3715753853321075
exp-1102-sd15-nt-Prodigy-c/style/vladimir_borovikovsky/out_dist_prompts,2.546875,2.5666788,0.3299969434738159
exp-1102-sd15-nt-Prodigy-c/style/pencil_drawing/in_dist_prompts,2.689453125,2.7522607,0.4626607894897461
exp-1102-sd15-nt-Prodigy-c/style/pencil_drawing/out_dist_prompts,2.4921875,2.7329001,0.4328669011592865
exp-1102-sd15-nt-Prodigy-c/style/ghibi/in_dist_prompts,3.25,3.102504,0.5423095226287842
exp-1102-sd15-nt-Prodigy-c/style/ghibi/out_dist_prompts,3.07421875,2.9541867,0.4833002090454101
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_bunny/in_dist_prompts,2.650390625,2.5744529,0.4790211021900177
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_bunny/out_dist_prompts,3.1796875,2.533757,0.3678410649299621
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_teddybear/in_dist_prompts,2.09375,2.6291091,0.454926073551178
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_teddybear/out_dist_prompts,2.240234375,2.6048005,0.4300194084644317
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_pink/in_dist_prompts,2.779296875,2.5726936,0.4813164174556732
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_pink/out_dist_prompts,3.146484375,2.7161164,0.5218484997749329
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_panda/in_dist_prompts,2.7265625,2.6813166,0.4832075834274292
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_panda/out_dist_prompts,2.462890625,2.6433697,0.4333887994289398
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_lobster/in_dist_prompts,3.673828125,2.665689,0.5310654640197754
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_lobster/out_dist_prompts,3.68359375,2.6894064,0.5262743830680847
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_tortoise/in_dist_prompts,2.4375,2.8860946,0.5305052399635315
exp-1102-sd15-nt-Prodigy-c/stuffed_toy/plushie_tortoise/out_dist_prompts,2.3515625,2.9354076,0.5372141003608704
exp-1102-sd15-nt-Prodigy-c/anime/yuuki_makoto/in_dist_prompts,2.84375,2.9721334,0.3608253896236419
exp-1102-sd15-nt-Prodigy-c/anime/yuuki_makoto/out_dist_prompts,2.900390625,2.9310813,0.3564274609088897
exp-1102-sd15-nt-Prodigy-c/anime/yuuki_makoto/out_dist_prompts_tags,2.861328125,2.9320035,0.3279510140419006
exp-1102-sd15-nt-Prodigy-c/anime/tsushima_yoshiko/in_dist_prompts,3.58203125,2.9456315,0.4112286269664764
exp-1102-sd15-nt-Prodigy-c/anime/tsushima_yoshiko/out_dist_prompts,3.5078125,2.9002743,0.3673161268234253
exp-1102-sd15-nt-Prodigy-c/anime/tsushima_yoshiko/out_dist_prompts_tags,3.421875,2.9105005,0.3528228104114532
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/toid outfit/in_dist_prompts,3.796875,2.8614874,0.4014639556407928
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/toid outfit/out_dist_prompts,3.69921875,2.7850177,0.3870542049407959
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/toid outfit/out_dist_prompts_tags,3.72265625,2.7632918,0.38434037566185
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/none/in_dist_prompts,3.728515625,2.8584387,0.4223828613758087
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/none/out_dist_prompts,3.646484375,2.7770395,0.3907711505889892
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/none/out_dist_prompts_tags,3.619140625,2.7651334,0.3796985745429992
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/onex outfit/in_dist_prompts,3.798828125,2.8993366,0.4352542757987976
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/onex outfit/out_dist_prompts,3.712890625,2.8762696,0.4064624011516571
exp-1102-sd15-nt-Prodigy-c/anime/abukuma/onex outfit/out_dist_prompts_tags,3.634765625,2.8240092,0.3786759972572326
exp-1102-sd15-nt-Prodigy-c/anime/kotomine_kirei/in_dist_prompts,3.5625,2.8540823,0.307101845741272
exp-1102-sd15-nt-Prodigy-c/anime/kotomine_kirei/out_dist_prompts,3.453125,2.7975922,0.3055495023727417
exp-1102-sd15-nt-Prodigy-c/anime/kotomine_kirei/out_dist_prompts_tags,3.4921875,2.8228607,0.2606982886791229
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/dca outfit/in_dist_prompts,3.212890625,2.849183,0.4704214036464691
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/dca outfit/out_dist_prompts,3.18359375,2.8203256,0.468129813671112
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/dca outfit/out_dist_prompts_tags,3.255859375,2.80889,0.451042890548706
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/none/in_dist_prompts,3.470703125,2.8893323,0.4606343507766723
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/none/out_dist_prompts,3.3359375,2.8293242,0.4652327299118042
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/none/out_dist_prompts_tags,3.35546875,2.8092487,0.4416724443435669
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/wafc outfit/in_dist_prompts,3.55859375,2.8643923,0.4645794034004211
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/wafc outfit/out_dist_prompts,3.498046875,2.8396893,0.4667759239673614
exp-1102-sd15-nt-Prodigy-c/anime/ikamusume/wafc outfit/out_dist_prompts_tags,3.458984375,2.8156846,0.4587374031543731
exp-1102-sd15-nt-Prodigy-c/people/K-2SO/in_dist_prompts,2.388671875,2.8441846,0.4166809916496277
exp-1102-sd15-nt-Prodigy-c/people/K-2SO/out_dist_prompts,2.392578125,2.8911939,0.5018260478973389
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/illustration/in_dist_prompts,2.724609375,2.8874335,0.4449041485786438
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/illustration/out_dist_prompts,3.044921875,2.9090376,0.4473111629486084
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/realistic/in_dist_prompts,2.9609375,2.7082446,0.3318796455860138
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/realistic/out_dist_prompts,2.611328125,2.7269611,0.3341331779956817
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/figurine/in_dist_prompts,3.1875,2.6287954,0.4185312986373901
exp-1102-sd15-nt-Prodigy-c/people/Bodhi_Rook/figurine/out_dist_prompts,3.0625,2.5727515,0.3938042521476745
exp-1102-sd15-nt-Prodigy-c/people/Rose_Tico/illustration/in_dist_prompts,2.94140625,2.9802701,0.421578586101532
exp-1102-sd15-nt-Prodigy-c/people/Rose_Tico/illustration/out_dist_prompts,2.69140625,3.0215368,0.4968471825122833
exp-1102-sd15-nt-Prodigy-c/people/Rose_Tico/realistic/in_dist_prompts,2.771484375,2.909156,0.3576067686080932
exp-1102-sd15-nt-Prodigy-c/people/Rose_Tico/realistic/out_dist_prompts,2.775390625,2.9436195,0.3581492602825165
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/bald, realistic/in_dist_prompts",2.365234375,2.4535332,0.2296034395694732
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/bald, realistic/out_dist_prompts",2.466796875,2.405636,0.2285442799329757
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/afro, realistic/in_dist_prompts",2.37109375,2.6307464,0.2772993147373199
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/afro, realistic/out_dist_prompts",2.216796875,2.7391381,0.3064414262771606
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/bald, 3d/in_dist_prompts",3.001953125,2.4852064,0.2597458958625793
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/bald, 3d/out_dist_prompts",2.888671875,2.5179255,0.2938094437122345
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/afro, illustration/in_dist_prompts",3.18359375,2.6957912,0.3390156924724579
"exp-1102-sd15-nt-Prodigy-c/people/Saw_Gerrera/afro, illustration/out_dist_prompts",2.96875,2.764099,0.362554669380188
exp-1102-sd15-nt-Prodigy-c/people/Admiral_Piett/reaslitic/in_dist_prompts,2.7734375,2.622065,0.2549598813056946
exp-1102-sd15-nt-Prodigy-c/people/Admiral_Piett/reaslitic/out_dist_prompts,2.736328125,2.6223388,0.2365054935216903
exp-1102-sd15-nt-Prodigy-c/people/Admiral_Piett/figurine/in_dist_prompts,2.900390625,2.794619,0.3778629601001739
exp-1102-sd15-nt-Prodigy-c/people/Admiral_Piett/figurine/out_dist_prompts,3.072265625,2.7801046,0.2696809768676758
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_canal/in_dist_prompts,2.57421875,2.6958375,0.6153391003608704
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_canal/out_dist_prompts,2.701171875,2.7755475,0.6289077997207642
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_garden/in_dist_prompts,2.1796875,2.869905,0.6364535689353943
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_garden/out_dist_prompts,2.36328125,2.7391207,0.6181851029396057
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_waterfall/in_dist_prompts,1.712890625,2.9296103,0.3661504983901977
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_waterfall/out_dist_prompts,2.203125,2.687065,0.4267211854457855
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_castle/in_dist_prompts,2.34765625,2.674435,0.4663327932357788
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_castle/out_dist_prompts,2.248046875,2.6450498,0.4814712107181549
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_sculpture1/in_dist_prompts,3.3125,2.6082532,0.6224895119667053
exp-1102-sd15-nt-Prodigy-a-000030/scene/scene_sculpture1/out_dist_prompts,3.06640625,2.6045446,0.5795583128929138
exp-1102-sd15-nt-Prodigy-a-000030/style/felix_vallotton_stroke/in_dist_captions,2.091796875,2.6119776,0.4104512929916382
exp-1102-sd15-nt-Prodigy-a-000030/style/felix_vallotton_stroke/out_dist_prompts,2.166015625,2.5938158,0.463468998670578
exp-1102-sd15-nt-Prodigy-a-000030/style/ghibi_alter/in_dist_prompts,3.513671875,2.7754622,0.4152209460735321
exp-1102-sd15-nt-Prodigy-a-000030/style/ghibi_alter/out_dist_prompts,3.16015625,2.470872,0.4081708788871765
exp-1102-sd15-nt-Prodigy-a-000030/style/ukiyo_e/in_dist_prompts,2.626953125,2.8193765,0.46377894282341
exp-1102-sd15-nt-Prodigy-a-000030/style/ukiyo_e/out_dist_prompts,2.162109375,2.5439446,0.3724957406520843
exp-1102-sd15-nt-Prodigy-a-000030/style/impressionism/in_dist_prompts,2.166015625,2.6338654,0.2614659368991852
exp-1102-sd15-nt-Prodigy-a-000030/style/impressionism/out_dist_prompts,2.013671875,2.5405035,0.2585017681121826
exp-1102-sd15-nt-Prodigy-a-000030/style/vladimir_borovikovsky/in_dist_prompts,2.8671875,2.843401,0.3841506540775299
exp-1102-sd15-nt-Prodigy-a-000030/style/vladimir_borovikovsky/out_dist_prompts,2.6875,2.5745163,0.3056935369968414
exp-1102-sd15-nt-Prodigy-a-000030/style/pencil_drawing/in_dist_prompts,2.748046875,2.7114758,0.5085996389389038
exp-1102-sd15-nt-Prodigy-a-000030/style/pencil_drawing/out_dist_prompts,2.498046875,2.5926745,0.5111850500106812
exp-1102-sd15-nt-Prodigy-a-000030/style/ghibi/in_dist_prompts,3.193359375,3.0353808,0.6176218390464783
exp-1102-sd15-nt-Prodigy-a-000030/style/ghibi/out_dist_prompts,3.087890625,2.7967854,0.549369215965271
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_bunny/in_dist_prompts,2.923828125,2.5922546,0.4356761276721954
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_bunny/out_dist_prompts,3.6171875,2.5176847,0.2752972841262817
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_teddybear/in_dist_prompts,2.142578125,2.6564796,0.4176878035068512
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_teddybear/out_dist_prompts,2.390625,2.6319447,0.3557277321815491
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_pink/in_dist_prompts,2.9609375,2.557617,0.4631331264972687
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_pink/out_dist_prompts,3.57421875,2.6506085,0.378296434879303
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_panda/in_dist_prompts,2.857421875,2.6722698,0.4863188564777374
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_panda/out_dist_prompts,2.86328125,2.6679251,0.4350196421146393
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_lobster/in_dist_prompts,3.83203125,2.6180463,0.4874317646026611
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_lobster/out_dist_prompts,4.0078125,2.6187983,0.4781452417373657
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_tortoise/in_dist_prompts,2.564453125,2.8973727,0.515231728553772
exp-1102-sd15-nt-Prodigy-a-000030/stuffed_toy/plushie_tortoise/out_dist_prompts,2.5078125,2.9542036,0.514138400554657
exp-1102-sd15-nt-Prodigy-a-000030/anime/yuuki_makoto/in_dist_prompts,2.859375,3.0524764,0.3925243020057678
exp-1102-sd15-nt-Prodigy-a-000030/anime/yuuki_makoto/out_dist_prompts,2.984375,3.021221,0.4014188647270202
exp-1102-sd15-nt-Prodigy-a-000030/anime/yuuki_makoto/out_dist_prompts_tags,3.01953125,3.0009165,0.3648824989795685
exp-1102-sd15-nt-Prodigy-a-000030/anime/tsushima_yoshiko/in_dist_prompts,3.298828125,3.0129888,0.4233174920082092
exp-1102-sd15-nt-Prodigy-a-000030/anime/tsushima_yoshiko/out_dist_prompts,3.255859375,2.9780009,0.3968589007854461
exp-1102-sd15-nt-Prodigy-a-000030/anime/tsushima_yoshiko/out_dist_prompts_tags,3.25390625,2.9943662,0.3531148135662079
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/toid outfit/in_dist_prompts,3.42578125,2.9073472,0.4389235377311706
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/toid outfit/out_dist_prompts,3.576171875,2.88648,0.4476976692676544
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/toid outfit/out_dist_prompts_tags,3.595703125,2.859402,0.4236129522323608
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/none/in_dist_prompts,3.453125,2.9316907,0.4650436639785766
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/none/out_dist_prompts,3.462890625,2.911146,0.4411110281944275
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/none/out_dist_prompts_tags,3.45703125,2.9193594,0.4332740306854248
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/onex outfit/in_dist_prompts,3.34765625,2.9597619,0.4471925795078277
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/onex outfit/out_dist_prompts,3.455078125,2.9200406,0.4439774453639984
exp-1102-sd15-nt-Prodigy-a-000030/anime/abukuma/onex outfit/out_dist_prompts_tags,3.431640625,2.8966818,0.4315454959869385
exp-1102-sd15-nt-Prodigy-a-000030/anime/kotomine_kirei/in_dist_prompts,3.37109375,3.032345,0.3772276043891907
exp-1102-sd15-nt-Prodigy-a-000030/anime/kotomine_kirei/out_dist_prompts,3.46875,3.0296645,0.4007053673267364
exp-1102-sd15-nt-Prodigy-a-000030/anime/kotomine_kirei/out_dist_prompts_tags,3.515625,3.0265079,0.3908690512180328
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/dca outfit/in_dist_prompts,3.05078125,2.913585,0.461761325597763
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/dca outfit/out_dist_prompts,3.103515625,2.9259434,0.4789331555366516
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/dca outfit/out_dist_prompts_tags,3.236328125,2.942957,0.4675262570381164
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/none/in_dist_prompts,3.302734375,2.9686823,0.4631043374538421
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/none/out_dist_prompts,3.16796875,2.9189224,0.4751354455947876
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/none/out_dist_prompts_tags,3.333984375,2.946956,0.4578462541103363
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/wafc outfit/in_dist_prompts,3.408203125,2.8803983,0.4644340276718139
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/wafc outfit/out_dist_prompts,3.275390625,2.9253297,0.4781491756439209
exp-1102-sd15-nt-Prodigy-a-000030/anime/ikamusume/wafc outfit/out_dist_prompts_tags,3.39453125,2.9273508,0.4699067175388336
exp-1102-sd15-nt-Prodigy-a-000030/people/K-2SO/in_dist_prompts,2.3125,3.026436,0.5558077096939087
exp-1102-sd15-nt-Prodigy-a-000030/people/K-2SO/out_dist_prompts,2.53125,3.0224047,0.5920262932777405
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/illustration/in_dist_prompts,2.43359375,3.067695,0.5951096415519714
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/illustration/out_dist_prompts,2.654296875,3.0511503,0.6164065003395081
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/realistic/in_dist_prompts,2.80078125,2.8837717,0.4187221527099609
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/realistic/out_dist_prompts,2.685546875,2.8533797,0.3948069810867309
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/figurine/in_dist_prompts,3.2265625,2.6865547,0.5270189046859741
exp-1102-sd15-nt-Prodigy-a-000030/people/Bodhi_Rook/figurine/out_dist_prompts,3.115234375,2.7111492,0.5699193477630615
exp-1102-sd15-nt-Prodigy-a-000030/people/Rose_Tico/illustration/in_dist_prompts,2.712890625,3.1333838,0.5324346423149109
exp-1102-sd15-nt-Prodigy-a-000030/people/Rose_Tico/illustration/out_dist_prompts,2.740234375,3.1234422,0.5817098021507263
exp-1102-sd15-nt-Prodigy-a-000030/people/Rose_Tico/realistic/in_dist_prompts,2.65625,3.0337157,0.3953596353530884
exp-1102-sd15-nt-Prodigy-a-000030/people/Rose_Tico/realistic/out_dist_prompts,2.77734375,3.030559,0.382609486579895
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/bald, realistic/in_dist_prompts",2.115234375,2.5360968,0.2153994441032409
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/bald, realistic/out_dist_prompts",2.263671875,2.6473382,0.2739629447460174
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/afro, realistic/in_dist_prompts",2.37109375,2.772874,0.34764164686203
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/afro, realistic/out_dist_prompts",2.4140625,2.8442822,0.3667449653148651
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/bald, 3d/in_dist_prompts",2.779296875,2.5876093,0.3006767034530639
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/bald, 3d/out_dist_prompts",2.962890625,2.4839323,0.3526809811592102
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/afro, illustration/in_dist_prompts",2.908203125,2.9826639,0.4389345049858093
"exp-1102-sd15-nt-Prodigy-a-000030/people/Saw_Gerrera/afro, illustration/out_dist_prompts",2.5859375,3.0456295,0.4729544520378113
exp-1102-sd15-nt-Prodigy-a-000030/people/Admiral_Piett/reaslitic/in_dist_prompts,2.826171875,2.6753855,0.2907510995864868
exp-1102-sd15-nt-Prodigy-a-000030/people/Admiral_Piett/reaslitic/out_dist_prompts,2.619140625,2.6639054,0.2408833354711532
exp-1102-sd15-nt-Prodigy-a-000030/people/Admiral_Piett/figurine/in_dist_prompts,2.833984375,2.8327253,0.4257150292396545
